date,state,district,pincode,bio_age_5_17,bio_age_17_
01-06-2025,Tamil Nadu,Coimbatore,641035,0,2
01-06-2025,Tamil Nadu,Coimbatore,641047,0,2
01-06-2025,Tamil Nadu,Coimbatore,641101,0,1
01-06-2025,Tamil Nadu,Coimbatore,641201,0,1
01-06-2025,Tamil Nadu,Coimbatore,641659,0,1
01-06-2025,Tamil Nadu,Coimbatore,641669,1,0
01-06-2025,Tamil Nadu,Coimbatore,642104,0,3
02-06-2025,Tamil Nadu,Coimbatore,642201,0,1
09-06-2025,Tamil Nadu,Coimbatore,641013,0,1
09-06-2025,Tamil Nadu,Coimbatore,642125,0,2
09-06-2025,Tamil Nadu,Coimbatore,642205,0,8
07-06-2025,Tamil Nadu,Coimbatore,641020,0,7
07-06-2025,Tamil Nadu,Coimbatore,641024,0,3
07-06-2025,Tamil Nadu,Coimbatore,641026,2,8
07-06-2025,Tamil Nadu,Coimbatore,641028,0,4
07-06-2025,Tamil Nadu,Coimbatore,641202,0,2
07-06-2025,Tamil Nadu,Coimbatore,642003,0,2
07-06-2025,Tamil Nadu,Coimbatore,642110,0,5
08-06-2025,Tamil Nadu,Coimbatore,641017,0,1
08-06-2025,Tamil Nadu,Coimbatore,641019,1,2
08-06-2025,Tamil Nadu,Coimbatore,641039,0,1
08-06-2025,Tamil Nadu,Coimbatore,641046,0,4
08-06-2025,Tamil Nadu,Coimbatore,641105,0,2
08-06-2025,Tamil Nadu,Coimbatore,641112,0,2
21-10-2025,Tamil Nadu,Coimbatore,641007,2,3
21-10-2025,Tamil Nadu,Coimbatore,641011,0,3
21-10-2025,Tamil Nadu,Coimbatore,641012,5,4
21-10-2025,Tamil Nadu,Coimbatore,641014,1,3
21-10-2025,Tamil Nadu,Coimbatore,641015,2,1
21-10-2025,Tamil Nadu,Coimbatore,641017,0,2
21-10-2025,Tamil Nadu,Coimbatore,641023,0,6
21-10-2025,Tamil Nadu,Coimbatore,641026,1,1
21-10-2025,Tamil Nadu,Coimbatore,641031,0,9
21-10-2025,Tamil Nadu,Coimbatore,641039,4,2
21-10-2025,Tamil Nadu,Coimbatore,641041,2,2
21-10-2025,Tamil Nadu,Coimbatore,641044,0,1
21-10-2025,Tamil Nadu,Coimbatore,641046,0,1
21-10-2025,Tamil Nadu,Coimbatore,641105,2,4
21-10-2025,Tamil Nadu,Coimbatore,641107,1,1
21-10-2025,Tamil Nadu,Coimbatore,641108,3,5
21-10-2025,Tamil Nadu,Coimbatore,641109,1,0
21-10-2025,Tamil Nadu,Coimbatore,641113,0,1
21-10-2025,Tamil Nadu,Coimbatore,641305,2,1
21-10-2025,Tamil Nadu,Coimbatore,641401,1,0
21-10-2025,Tamil Nadu,Coimbatore,641668,3,8
21-10-2025,Tamil Nadu,Coimbatore,641697,1,0
21-10-2025,Tamil Nadu,Coimbatore,642001,8,9
21-10-2025,Tamil Nadu,Coimbatore,642133,0,2
31-07-2025,Tamil Nadu,Coimbatore,641050,0,3
31-07-2025,Tamil Nadu,Coimbatore,641114,0,2
31-07-2025,Tamil Nadu,Coimbatore,641658,0,2
25-07-2025,Tamil Nadu,Coimbatore,641003,0,2
25-07-2025,Tamil Nadu,Coimbatore,642206,0,1
02-08-2025,Tamil Nadu,Coimbatore,642134,1,2
08-08-2025,Tamil Nadu,Coimbatore,641018,0,1
08-08-2025,Tamil Nadu,Coimbatore,642105,0,1
11-07-2025,Tamil Nadu,Coimbatore,641671,0,4
11-07-2025,Tamil Nadu,Coimbatore,642201,0,2
01-07-2025,Tamil Nadu,Coimbatore,641605,0,1
01-07-2025,Tamil Nadu,Coimbatore,642206,0,2
06-07-2025,Tamil Nadu,Coimbatore,641004,0,1
06-07-2025,Tamil Nadu,Coimbatore,641028,0,1
06-07-2025,Tamil Nadu,Coimbatore,641041,0,4
06-07-2025,Tamil Nadu,Coimbatore,641051,0,2
06-07-2025,Tamil Nadu,Coimbatore,641101,0,1
06-07-2025,Tamil Nadu,Coimbatore,641103,0,1
06-07-2025,Tamil Nadu,Coimbatore,641105,0,1
06-07-2025,Tamil Nadu,Coimbatore,642103,0,2
06-07-2025,Tamil Nadu,Coimbatore,642110,0,1
05-07-2025,Tamil Nadu,Coimbatore,642105,0,1
02-07-2025,Tamil Nadu,Coimbatore,641051,0,3
02-07-2025,Tamil Nadu,Coimbatore,641668,3,6
13-08-2025,Tamil Nadu,Coimbatore,641202,0,6
13-08-2025,Tamil Nadu,Coimbatore,642133,0,1
04-08-2025,Tamil Nadu,Coimbatore,641051,0,1
05-08-2025,Tamil Nadu,Coimbatore,641013,0,1
05-08-2025,Tamil Nadu,Coimbatore,642203,0,1
03-08-2025,Tamil Nadu,Coimbatore,641004,0,4
03-08-2025,Tamil Nadu,Coimbatore,641047,0,2
03-08-2025,Tamil Nadu,Coimbatore,642003,0,1
03-08-2025,Tamil Nadu,Coimbatore,642114,0,1
30-07-2025,Tamil Nadu,Coimbatore,642134,0,5
28-07-2025,Tamil Nadu,Coimbatore,641658,0,1
28-07-2025,Tamil Nadu,Coimbatore,642006,0,7
26-07-2025,Tamil Nadu,Coimbatore,641112,0,1
27-07-2025,Tamil Nadu,Coimbatore,641021,0,1
27-07-2025,Tamil Nadu,Coimbatore,641022,0,1
27-07-2025,Tamil Nadu,Coimbatore,641026,0,1
27-07-2025,Tamil Nadu,Coimbatore,641030,0,1
27-07-2025,Tamil Nadu,Coimbatore,641062,1,1
27-07-2025,Tamil Nadu,Coimbatore,641407,0,2
27-07-2025,Tamil Nadu,Coimbatore,642114,0,1
29-07-2025,Tamil Nadu,Coimbatore,641044,0,7
29-07-2025,Tamil Nadu,Coimbatore,641112,0,2
29-07-2025,Tamil Nadu,Coimbatore,642125,1,1
16-07-2025,Tamil Nadu,Coimbatore,641011,0,2
15-07-2025,Tamil Nadu,Coimbatore,641011,0,1
15-07-2025,Tamil Nadu,Coimbatore,642206,0,1
11-08-2025,Tamil Nadu,Coimbatore,641603,0,1
12-08-2025,Tamil Nadu,Coimbatore,642108,0,1
12-08-2025,Tamil Nadu,Coimbatore,642124,0,3
12-08-2025,Tamil Nadu,Coimbatore,642125,0,1
17-07-2025,Tamil Nadu,Coimbatore,641114,0,2
17-07-2025,Tamil Nadu,Coimbatore,642201,0,1
20-07-2025,Tamil Nadu,Coimbatore,641007,0,3
20-07-2025,Tamil Nadu,Coimbatore,641013,0,1
20-07-2025,Tamil Nadu,Coimbatore,641024,0,3
20-07-2025,Tamil Nadu,Coimbatore,641025,1,5
20-07-2025,Tamil Nadu,Coimbatore,641027,0,6
20-07-2025,Tamil Nadu,Coimbatore,641029,0,6
20-07-2025,Tamil Nadu,Coimbatore,641042,0,3
20-07-2025,Tamil Nadu,Coimbatore,641045,0,3
20-07-2025,Tamil Nadu,Coimbatore,641062,0,2
20-07-2025,Tamil Nadu,Coimbatore,641669,0,2
20-07-2025,Tamil Nadu,Coimbatore,642003,0,1
20-07-2025,Tamil Nadu,Coimbatore,642109,1,2
20-07-2025,Tamil Nadu,Coimbatore,642120,0,2
20-07-2025,Tamil Nadu,Coimbatore,642123,0,1
21-07-2025,Tamil Nadu,Coimbatore,642117,0,2
09-07-2025,Tamil Nadu,Coimbatore,641697,0,7
09-07-2025,Tamil Nadu,Coimbatore,642103,0,6
13-07-2025,Tamil Nadu,Coimbatore,641007,0,1
13-07-2025,Tamil Nadu,Coimbatore,641016,0,3
13-07-2025,Tamil Nadu,Coimbatore,641024,0,1
13-07-2025,Tamil Nadu,Coimbatore,641027,0,2
13-07-2025,Tamil Nadu,Coimbatore,641041,1,1
13-07-2025,Tamil Nadu,Coimbatore,641046,0,4
13-07-2025,Tamil Nadu,Coimbatore,641048,0,1
13-07-2025,Tamil Nadu,Coimbatore,641049,0,1
13-07-2025,Tamil Nadu,Coimbatore,641110,0,1
13-07-2025,Tamil Nadu,Coimbatore,641401,0,1
12-07-2025,Tamil Nadu,Coimbatore,641112,0,1
12-07-2025,Tamil Nadu,Coimbatore,642110,0,10
12-07-2025,Tamil Nadu,Coimbatore,642124,0,1
14-07-2025,Tamil Nadu,Coimbatore,642124,0,1
07-07-2025,Tamil Nadu,Coimbatore,641011,0,1
04-07-2025,Tamil Nadu,Coimbatore,642206,0,1
25-06-2025,Tamil Nadu,Coimbatore,642117,0,1
05-06-2025,Tamil Nadu,Coimbatore,642101,0,2
16-06-2025,Tamil Nadu,Coimbatore,642104,1,4
16-06-2025,Tamil Nadu,Coimbatore,642202,0,2
19-06-2025,Tamil Nadu,Coimbatore,641112,0,1
11-06-2025,Tamil Nadu,Coimbatore,642130,0,1
14-06-2025,Tamil Nadu,Coimbatore,642103,1,2
14-06-2025,Tamil Nadu,Coimbatore,642129,2,2
13-06-2025,Tamil Nadu,Coimbatore,641013,1,1
13-06-2025,Tamil Nadu,Coimbatore,642105,0,1
13-06-2025,Tamil Nadu,Coimbatore,642125,0,2
13-06-2025,Tamil Nadu,Coimbatore,642126,0,1
18-06-2025,Tamil Nadu,Coimbatore,641024,0,11
17-06-2025,Tamil Nadu,Coimbatore,641663,1,0
17-06-2025,Tamil Nadu,Coimbatore,642105,0,1
12-06-2025,Tamil Nadu,Coimbatore,642105,0,2
16-11-2025,Tamil Nadu,Coimbatore,641015,3,1
16-11-2025,Tamil Nadu,Coimbatore,641101,0,3
16-11-2025,Tamil Nadu,Coimbatore,641110,1,1
16-11-2025,Tamil Nadu,Coimbatore,641668,3,3
16-11-2025,Tamil Nadu,Coimbatore,642002,3,0
16-11-2025,Tamil Nadu,Coimbatore,642005,1,1
16-11-2025,Tamil Nadu,Coimbatore,642129,1,1
12-12-2025,Tamil Nadu,Coimbatore,641663,1,0
02-12-2025,Tamil Nadu,Coimbatore,642105,1,0
02-12-2025,Tamil Nadu,Coimbatore,642127,3,1
07-12-2025,Tamil Nadu,Coimbatore,638459,0,1
07-12-2025,Tamil Nadu,Coimbatore,641009,0,1
07-12-2025,Tamil Nadu,Coimbatore,641011,2,1
07-12-2025,Tamil Nadu,Coimbatore,641671,1,3
07-12-2025,Tamil Nadu,Coimbatore,642123,1,1
07-12-2025,Tamil Nadu,Coimbatore,642134,0,2
10-12-2025,Tamil Nadu,Coimbatore,642130,1,0
07-12-2025,Tamil Nadu,Coimbatore,641003,0,1
07-12-2025,Tamil Nadu,Coimbatore,641005,0,3
07-12-2025,Tamil Nadu,Coimbatore,641007,0,4
07-12-2025,Tamil Nadu,Coimbatore,641035,1,9
07-12-2025,Tamil Nadu,Coimbatore,641039,0,5
07-12-2025,Tamil Nadu,Coimbatore,641045,0,5
07-12-2025,Tamil Nadu,Coimbatore,641201,0,1
07-12-2025,Tamil Nadu,Coimbatore,641401,0,2
07-12-2025,Tamil Nadu,Coimbatore,641407,0,2
07-12-2025,Tamil Nadu,Coimbatore,642004,0,2
07-12-2025,Tamil Nadu,Coimbatore,642007,0,2
07-12-2025,Tamil Nadu,Coimbatore,642103,0,3
08-12-2025,Tamil Nadu,Coimbatore,641003,0,2
03-01-2026,Tamil Nadu,Coimbatore,638459,2,0
03-01-2026,Tamil Nadu,Coimbatore,641017,5,2
03-01-2026,Tamil Nadu,Coimbatore,641026,5,0
03-01-2026,Tamil Nadu,Coimbatore,641041,2,2
03-01-2026,Tamil Nadu,Coimbatore,641043,1,1
03-01-2026,Tamil Nadu,Coimbatore,641105,2,0
03-01-2026,Tamil Nadu,Coimbatore,641114,1,1
03-01-2026,Tamil Nadu,Coimbatore,641302,3,3
03-01-2026,Tamil Nadu,Coimbatore,641402,5,6
03-01-2026,Tamil Nadu,Coimbatore,641407,1,2
03-01-2026,Tamil Nadu,Coimbatore,642002,1,0
14-12-2025,Tamil Nadu,Coimbatore,641014,0,2
14-12-2025,Tamil Nadu,Coimbatore,641305,1,0
14-12-2025,Tamil Nadu,Coimbatore,642005,0,1
19-12-2025,Tamil Nadu,Coimbatore,642106,0,1
29-12-2025,Tamil Nadu,Coimbatore,641001,35,26
29-12-2025,Tamil Nadu,Coimbatore,641005,11,1
29-12-2025,Tamil Nadu,Coimbatore,641012,2,2
29-12-2025,Tamil Nadu,Coimbatore,641014,10,5
29-12-2025,Tamil Nadu,Coimbatore,641015,9,8
29-12-2025,Tamil Nadu,Coimbatore,641021,4,6
29-12-2025,Tamil Nadu,Coimbatore,641027,15,8
29-12-2025,Tamil Nadu,Coimbatore,641029,2,4
29-12-2025,Tamil Nadu,Coimbatore,641041,17,12
29-12-2025,Tamil Nadu,Coimbatore,641049,7,4
29-12-2025,Tamil Nadu,Coimbatore,641101,7,8
29-12-2025,Tamil Nadu,Coimbatore,641103,12,10
29-12-2025,Tamil Nadu,Coimbatore,641114,2,1
29-12-2025,Tamil Nadu,Coimbatore,641201,3,6
29-12-2025,Tamil Nadu,Coimbatore,641302,9,5
29-12-2025,Tamil Nadu,Coimbatore,641402,20,23
29-12-2025,Tamil Nadu,Coimbatore,641653,20,3
29-12-2025,Tamil Nadu,Coimbatore,641668,7,4
29-12-2025,Tamil Nadu,Coimbatore,641697,8,2
29-12-2025,Tamil Nadu,Coimbatore,642007,10,5
29-12-2025,Tamil Nadu,Coimbatore,642108,1,0
29-12-2025,Tamil Nadu,Coimbatore,642117,0,2
29-12-2025,Tamil Nadu,Coimbatore,642130,0,1
25-12-2025,Tamil Nadu,Coimbatore,641002,9,11
25-12-2025,Tamil Nadu,Coimbatore,641039,7,9
25-12-2025,Tamil Nadu,Coimbatore,642133,3,0
27-12-2025,Tamil Nadu,Coimbatore,641005,8,6
27-12-2025,Tamil Nadu,Coimbatore,641006,25,29
27-12-2025,Tamil Nadu,Coimbatore,641012,5,5
27-12-2025,Tamil Nadu,Coimbatore,641019,10,8
27-12-2025,Tamil Nadu,Coimbatore,641030,12,14
27-12-2025,Tamil Nadu,Coimbatore,641033,2,3
27-12-2025,Tamil Nadu,Coimbatore,641034,5,2
27-12-2025,Tamil Nadu,Coimbatore,641039,7,4
27-12-2025,Tamil Nadu,Coimbatore,641043,8,3
27-12-2025,Tamil Nadu,Coimbatore,641110,4,4
27-12-2025,Tamil Nadu,Coimbatore,641111,8,4
27-12-2025,Tamil Nadu,Coimbatore,641653,20,14
27-12-2025,Tamil Nadu,Coimbatore,641668,7,9
27-12-2025,Tamil Nadu,Coimbatore,641669,13,6
27-12-2025,Tamil Nadu,Coimbatore,642001,24,6
27-12-2025,Tamil Nadu,Coimbatore,642005,12,9
27-12-2025,Tamil Nadu,Coimbatore,642104,9,4
27-12-2025,Tamil Nadu,Coimbatore,642107,13,16
27-12-2025,Tamil Nadu,Coimbatore,642114,7,5
27-12-2025,Tamil Nadu,Coimbatore,642123,7,5
27-12-2025,Tamil Nadu,Coimbatore,642130,0,1
28-12-2025,Tamil Nadu,Coimbatore,641002,2,3
28-12-2025,Tamil Nadu,Coimbatore,641018,1,2
28-12-2025,Tamil Nadu,Coimbatore,641027,7,3
28-12-2025,Tamil Nadu,Coimbatore,641032,1,0
28-12-2025,Tamil Nadu,Coimbatore,641042,1,0
28-12-2025,Tamil Nadu,Coimbatore,641045,8,4
28-12-2025,Tamil Nadu,Coimbatore,641046,2,0
28-12-2025,Tamil Nadu,Coimbatore,641104,3,6
28-12-2025,Tamil Nadu,Coimbatore,641301,6,3
28-12-2025,Tamil Nadu,Coimbatore,641302,4,0
28-12-2025,Tamil Nadu,Coimbatore,641305,1,0
28-12-2025,Tamil Nadu,Coimbatore,641407,1,1
28-12-2025,Tamil Nadu,Coimbatore,641669,4,2
01-01-2026,Tamil Nadu,Coimbatore,641003,2,5
01-01-2026,Tamil Nadu,Coimbatore,641005,11,6
01-01-2026,Tamil Nadu,Coimbatore,641012,4,13
01-01-2026,Tamil Nadu,Coimbatore,641020,11,11
01-01-2026,Tamil Nadu,Coimbatore,641021,12,17
01-01-2026,Tamil Nadu,Coimbatore,641026,16,11
01-01-2026,Tamil Nadu,Coimbatore,641032,11,7
01-01-2026,Tamil Nadu,Coimbatore,641033,3,8
01-01-2026,Tamil Nadu,Coimbatore,641035,34,21
01-01-2026,Tamil Nadu,Coimbatore,641036,7,4
01-01-2026,Tamil Nadu,Coimbatore,641041,30,17
01-01-2026,Tamil Nadu,Coimbatore,641043,7,4
01-01-2026,Tamil Nadu,Coimbatore,641046,11,5
01-01-2026,Tamil Nadu,Coimbatore,641050,3,2
01-01-2026,Tamil Nadu,Coimbatore,641658,2,7
01-01-2026,Tamil Nadu,Coimbatore,641670,2,0
01-01-2026,Tamil Nadu,Coimbatore,642004,10,2
01-01-2026,Tamil Nadu,Coimbatore,642103,5,3
01-01-2026,Tamil Nadu,Coimbatore,642109,20,12
01-01-2026,Tamil Nadu,Coimbatore,642114,6,4
01-01-2026,Tamil Nadu,Coimbatore,642117,0,1
01-01-2026,Tamil Nadu,Coimbatore,642120,13,15
02-01-2026,Tamil Nadu,Coimbatore,641010,8,13
02-01-2026,Tamil Nadu,Coimbatore,641015,11,8
02-01-2026,Tamil Nadu,Coimbatore,641019,3,1
02-01-2026,Tamil Nadu,Coimbatore,641039,13,4
02-01-2026,Tamil Nadu,Coimbatore,641043,1,4
02-01-2026,Tamil Nadu,Coimbatore,641062,11,21
02-01-2026,Tamil Nadu,Coimbatore,641103,5,2
02-01-2026,Tamil Nadu,Coimbatore,641105,19,5
02-01-2026,Tamil Nadu,Coimbatore,641109,14,6
02-01-2026,Tamil Nadu,Coimbatore,641407,3,5
02-01-2026,Tamil Nadu,Coimbatore,642001,14,9
24-12-2025,Tamil Nadu,Coimbatore,641654,0,1
24-12-2025,Tamil Nadu,Coimbatore,642206,0,1
25-12-2025,Tamil Nadu,Coimbatore,641013,0,1
25-12-2025,Tamil Nadu,Coimbatore,641019,0,5
25-12-2025,Tamil Nadu,Coimbatore,641020,0,4
25-12-2025,Tamil Nadu,Coimbatore,641023,0,3
25-12-2025,Tamil Nadu,Coimbatore,641025,0,6
25-12-2025,Tamil Nadu,Coimbatore,641043,0,1
25-12-2025,Tamil Nadu,Coimbatore,641044,0,1
25-12-2025,Tamil Nadu,Coimbatore,641048,0,3
25-12-2025,Tamil Nadu,Coimbatore,641103,0,5
25-12-2025,Tamil Nadu,Coimbatore,641104,0,7
25-12-2025,Tamil Nadu,Coimbatore,641109,0,1
25-12-2025,Tamil Nadu,Coimbatore,641111,0,2
25-12-2025,Tamil Nadu,Coimbatore,641112,0,1
25-12-2025,Tamil Nadu,Coimbatore,641113,0,2
25-12-2025,Tamil Nadu,Coimbatore,641201,0,2
25-12-2025,Tamil Nadu,Coimbatore,641697,0,1
25-12-2025,Tamil Nadu,Coimbatore,642123,0,2
19-12-2025,Tamil Nadu,Coimbatore,641697,2,5
19-12-2025,Tamil Nadu,Coimbatore,642201,0,1
14-12-2025,Tamil Nadu,Coimbatore,641005,0,7
14-12-2025,Tamil Nadu,Coimbatore,641007,1,3
14-12-2025,Tamil Nadu,Coimbatore,641033,0,1
14-12-2025,Tamil Nadu,Coimbatore,641038,0,1
14-12-2025,Tamil Nadu,Coimbatore,641048,0,3
14-12-2025,Tamil Nadu,Coimbatore,641062,0,1
14-12-2025,Tamil Nadu,Coimbatore,642006,0,2
14-12-2025,Tamil Nadu,Coimbatore,642202,0,1
13-12-2025,Tamil Nadu,Coimbatore,642130,1,0
15-12-2025,Tamil Nadu,Coimbatore,641013,0,1
15-12-2025,Tamil Nadu,Coimbatore,641036,0,4
15-12-2025,Tamil Nadu,Coimbatore,642130,0,1
15-12-2025,Tamil Nadu,Coimbatore,642133,1,0
18-12-2025,Tamil Nadu,Coimbatore,641603,0,1
21-12-2025,Tamil Nadu,Coimbatore,641005,0,8
21-12-2025,Tamil Nadu,Coimbatore,641050,0,1
21-12-2025,Tamil Nadu,Coimbatore,641103,0,1
21-12-2025,Tamil Nadu,Coimbatore,641653,1,6
21-12-2025,Tamil Nadu,Coimbatore,641668,0,4
21-12-2025,Tamil Nadu,Coimbatore,642109,0,2
12-12-2025,Tamil Nadu,Coimbatore,642105,1,0
12-12-2025,Tamil Nadu,Coimbatore,642133,0,2
10-12-2025,Tamil Nadu,Coimbatore,641009,0,1
09-12-2025,Tamil Nadu,Coimbatore,641051,0,1
11-12-2025,Tamil Nadu,Coimbatore,642106,0,1
11-12-2025,Tamil Nadu,Coimbatore,642108,0,1
11-12-2025,Tamil Nadu,Coimbatore,642130,0,1
01-12-2025,Tamil Nadu,Coimbatore,641112,0,1
01-12-2025,Tamil Nadu,Coimbatore,642206,0,1
27-11-2025,Tamil Nadu,Coimbatore,642117,0,1
27-11-2025,Tamil Nadu,Coimbatore,642202,1,2
27-11-2025,Tamil Nadu,Coimbatore,642207,0,2
28-11-2025,Tamil Nadu,Coimbatore,641202,2,6
01-03-2025,Tamil Nadu,Coimbatore,641004,167,357
01-03-2025,Tamil Nadu,Coimbatore,641049,93,105
01-03-2025,Tamil Nadu,Coimbatore,641009,30,108
01-03-2025,Tamil Nadu,Coimbatore,642101,14,13
01-03-2025,Tamil Nadu,Coimbatore,642007,52,60
01-03-2025,Tamil Nadu,Coimbatore,641010,282,423
01-03-2025,Tamil Nadu,Coimbatore,641035,290,398
01-03-2025,Tamil Nadu,Coimbatore,641109,136,233
01-03-2025,Tamil Nadu,Coimbatore,641107,185,235
01-03-2025,Tamil Nadu,Coimbatore,641012,46,114
01-03-2025,Tamil Nadu,Coimbatore,641023,262,365
01-03-2025,Tamil Nadu,Coimbatore,641105,170,209
01-03-2025,Tamil Nadu,Coimbatore,642205,50,68
01-03-2025,Tamil Nadu,Coimbatore,641028,125,214
01-03-2025,Tamil Nadu,Coimbatore,642001,258,154
01-04-2025,Tamil Nadu,Coimbatore,641401,65,189
01-05-2025,Tamil Nadu,Coimbatore,641044,53,79
01-05-2025,Tamil Nadu,Coimbatore,641027,152,248
01-05-2025,Tamil Nadu,Coimbatore,641003,10,41
01-05-2025,Tamil Nadu,Coimbatore,641305,90,111
01-05-2025,Tamil Nadu,Coimbatore,642002,166,183
01-04-2025,Tamil Nadu,Coimbatore,641035,216,425
01-04-2025,Tamil Nadu,Coimbatore,641110,53,74
01-04-2025,Tamil Nadu,Coimbatore,641010,184,348
01-04-2025,Tamil Nadu,Coimbatore,641031,42,111
01-03-2025,Tamil Nadu,Coimbatore,641108,78,277
01-04-2025,Tamil Nadu,Coimbatore,642007,44,54
01-04-2025,Tamil Nadu,Coimbatore,641020,69,162
01-04-2025,Tamil Nadu,Coimbatore,641027,185,240
01-04-2025,Tamil Nadu,Coimbatore,641024,106,148
01-04-2025,Tamil Nadu,Coimbatore,641039,43,135
01-04-2025,Tamil Nadu,Coimbatore,641032,51,169
01-04-2025,Tamil Nadu,Coimbatore,638459,23,63
01-04-2025,Tamil Nadu,Coimbatore,641402,171,283
01-04-2025,Tamil Nadu,Coimbatore,641305,61,147
01-04-2025,Tamil Nadu,Coimbatore,641045,173,577
01-04-2025,Tamil Nadu,Coimbatore,641301,149,326
