date,state,district,pincode,demo_age_5_17,demo_age_17_
01-12-2025,Andhra Pradesh,Krishna,521175,2,18
01-12-2025,Andhra Pradesh,Krishna,521190,0,15
01-12-2025,Andhra Pradesh,Krishna,521207,0,3
01-12-2025,Andhra Pradesh,Krishna,521214,1,9
01-12-2025,Andhra Pradesh,Krishna,521245,0,6
01-12-2025,Andhra Pradesh,Krishna,521263,0,2
01-12-2025,Andhra Pradesh,Krishna,521321,1,4
01-12-2025,Andhra Pradesh,Krishna,521326,0,5
01-12-2025,Andhra Pradesh,Krishna,521328,2,13
01-12-2025,Andhra Pradesh,Krishna,521331,0,1
01-12-2025,Andhra Pradesh,Krishna,521332,0,1
01-12-2025,Andhra Pradesh,Krishna,521345,0,4
01-12-2025,Andhra Pradesh,Krishna,521403,0,14
01-12-2025,Andhra Pradesh,Krishna,521457,0,4
28-11-2025,Andhra Pradesh,Krishna,520003,4,16
28-11-2025,Andhra Pradesh,Krishna,520012,4,13
28-11-2025,Andhra Pradesh,Krishna,521106,0,3
28-11-2025,Andhra Pradesh,Krishna,521107,0,3
28-11-2025,Andhra Pradesh,Krishna,521125,0,5
28-11-2025,Andhra Pradesh,Krishna,521148,1,0
28-11-2025,Andhra Pradesh,Krishna,521150,2,6
28-11-2025,Andhra Pradesh,Krishna,521163,5,5
28-11-2025,Andhra Pradesh,Krishna,521175,2,13
28-11-2025,Andhra Pradesh,Krishna,521207,0,6
28-11-2025,Andhra Pradesh,Krishna,521214,2,7
28-11-2025,Andhra Pradesh,Krishna,521215,1,10
28-11-2025,Andhra Pradesh,Krishna,521228,1,8
28-11-2025,Andhra Pradesh,Krishna,521229,0,7
28-11-2025,Andhra Pradesh,Krishna,521235,2,12
28-11-2025,Andhra Pradesh,Krishna,521246,0,3
28-11-2025,Andhra Pradesh,Krishna,521250,1,3
28-11-2025,Andhra Pradesh,Krishna,521263,1,6
28-11-2025,Andhra Pradesh,Krishna,521332,0,2
28-11-2025,Andhra Pradesh,Krishna,521333,0,7
28-11-2025,Andhra Pradesh,Krishna,521369,1,4
01-03-2025,Andhra Pradesh,Krishna,520010,21,351
01-03-2025,Andhra Pradesh,Krishna,521108,20,300
01-03-2025,Andhra Pradesh,Krishna,521002,27,385
01-03-2025,Andhra Pradesh,Krishna,521228,16,223
01-05-2025,Andhra Pradesh,Krishna,520015,60,421
01-05-2025,Andhra Pradesh,Krishna,521329,21,105
01-06-2025,Andhra Pradesh,Krishna,520007,177,1083
01-06-2025,Andhra Pradesh,Krishna,521001,162,1033
01-03-2025,Andhra Pradesh,Krishna,521178,11,243
01-03-2025,Andhra Pradesh,Krishna,520012,28,423
01-03-2025,Andhra Pradesh,Krishna,520015,39,575
01-03-2025,Andhra Pradesh,Krishna,521328,33,300
01-03-2025,Andhra Pradesh,Krishna,521151,43,478
01-03-2025,Andhra Pradesh,Krishna,521211,18,315
01-03-2025,Andhra Pradesh,Krishna,521126,10,169
01-03-2025,Andhra Pradesh,Krishna,521190,20,427
01-03-2025,Andhra Pradesh,Krishna,521333,22,218
01-06-2025,Andhra Pradesh,Krishna,521105,50,319
01-09-2025,Andhra Pradesh,Krishna,520008,1,6
01-09-2025,Andhra Pradesh,Krishna,520011,0,7
01-09-2025,Andhra Pradesh,Krishna,520013,1,19
01-09-2025,Andhra Pradesh,Krishna,521105,0,12
01-09-2025,Andhra Pradesh,Krishna,521106,1,7
01-09-2025,Andhra Pradesh,Krishna,521121,2,15
01-09-2025,Andhra Pradesh,Krishna,521126,1,6
01-09-2025,Andhra Pradesh,Krishna,521132,0,6
01-09-2025,Andhra Pradesh,Krishna,521150,0,3
01-09-2025,Andhra Pradesh,Krishna,521175,0,10
01-09-2025,Andhra Pradesh,Krishna,521207,0,3
01-09-2025,Andhra Pradesh,Krishna,521213,1,11
01-09-2025,Andhra Pradesh,Krishna,521225,0,5
01-09-2025,Andhra Pradesh,Krishna,521246,1,4
01-09-2025,Andhra Pradesh,Krishna,521256,0,1
01-09-2025,Andhra Pradesh,Krishna,521286,1,8
01-09-2025,Andhra Pradesh,Krishna,521312,0,2
01-09-2025,Andhra Pradesh,Krishna,521326,0,2
01-09-2025,Andhra Pradesh,Krishna,521343,0,3
01-09-2025,Andhra Pradesh,Krishna,521345,0,4
02-09-2025,Andhra Pradesh,Krishna,520002,0,1
02-09-2025,Andhra Pradesh,Krishna,520008,0,7
02-09-2025,Andhra Pradesh,Krishna,520010,1,13
02-09-2025,Andhra Pradesh,Krishna,520012,1,26
02-09-2025,Andhra Pradesh,Krishna,520013,1,30
02-09-2025,Andhra Pradesh,Krishna,521102,0,5
02-09-2025,Andhra Pradesh,Krishna,521125,1,9
02-09-2025,Andhra Pradesh,Krishna,521157,0,8
02-09-2025,Andhra Pradesh,Krishna,521175,3,16
02-09-2025,Andhra Pradesh,Krishna,521180,1,18
02-09-2025,Andhra Pradesh,Krishna,521212,2,10
02-09-2025,Andhra Pradesh,Krishna,521225,2,3
02-09-2025,Andhra Pradesh,Krishna,521250,0,4
02-09-2025,Andhra Pradesh,Krishna,521260,0,3
02-09-2025,Andhra Pradesh,Krishna,521286,0,7
02-09-2025,Andhra Pradesh,Krishna,521324,0,19
02-09-2025,Andhra Pradesh,Krishna,521325,0,4
02-09-2025,Andhra Pradesh,Krishna,521332,0,3
02-09-2025,Andhra Pradesh,Krishna,521343,0,2
02-09-2025,Andhra Pradesh,Krishna,521457,0,3
03-09-2025,Andhra Pradesh,Krishna,520003,0,12
03-09-2025,Andhra Pradesh,Krishna,520010,0,10
03-09-2025,Andhra Pradesh,Krishna,521001,2,34
03-09-2025,Andhra Pradesh,Krishna,521101,0,19
03-09-2025,Andhra Pradesh,Krishna,521107,0,1
03-09-2025,Andhra Pradesh,Krishna,521108,1,5
03-09-2025,Andhra Pradesh,Krishna,521109,0,5
03-09-2025,Andhra Pradesh,Krishna,521111,2,12
03-09-2025,Andhra Pradesh,Krishna,521137,2,18
03-09-2025,Andhra Pradesh,Krishna,521150,0,5
03-09-2025,Andhra Pradesh,Krishna,521156,0,2
03-09-2025,Andhra Pradesh,Krishna,521183,0,6
03-09-2025,Andhra Pradesh,Krishna,521201,0,12
03-09-2025,Andhra Pradesh,Krishna,521241,0,5
03-09-2025,Andhra Pradesh,Krishna,521256,0,8
03-09-2025,Andhra Pradesh,Krishna,521311,0,1
03-09-2025,Andhra Pradesh,Krishna,521323,0,3
03-09-2025,Andhra Pradesh,Krishna,521325,0,3
03-09-2025,Andhra Pradesh,Krishna,521329,0,2
03-09-2025,Andhra Pradesh,Krishna,521332,0,1
03-09-2025,Andhra Pradesh,Krishna,521344,0,1
04-09-2025,Andhra Pradesh,Krishna,521344,0,10
04-09-2025,Andhra Pradesh,Krishna,521402,1,6
04-09-2025,Andhra Pradesh,Krishna,520011,0,8
04-09-2025,Andhra Pradesh,Krishna,521133,0,1
04-09-2025,Andhra Pradesh,Krishna,521135,0,1
04-09-2025,Andhra Pradesh,Krishna,521157,0,5
04-09-2025,Andhra Pradesh,Krishna,521164,0,2
04-09-2025,Andhra Pradesh,Krishna,521165,2,10
04-09-2025,Andhra Pradesh,Krishna,521201,0,11
04-09-2025,Andhra Pradesh,Krishna,521207,0,2
04-09-2025,Andhra Pradesh,Krishna,521211,0,7
04-09-2025,Andhra Pradesh,Krishna,521230,5,8
04-09-2025,Andhra Pradesh,Krishna,521250,0,5
04-09-2025,Andhra Pradesh,Krishna,521256,1,1
04-09-2025,Andhra Pradesh,Krishna,521260,0,1
04-09-2025,Andhra Pradesh,Krishna,521301,3,27
04-09-2025,Andhra Pradesh,Krishna,521327,0,4
04-09-2025,Andhra Pradesh,Krishna,521328,0,7
04-09-2025,Andhra Pradesh,Krishna,521329,0,5
06-09-2025,Andhra Pradesh,Krishna,520004,0,8
06-09-2025,Andhra Pradesh,Krishna,521001,1,23
06-09-2025,Andhra Pradesh,Krishna,521102,0,2
06-09-2025,Andhra Pradesh,Krishna,521104,3,5
06-09-2025,Andhra Pradesh,Krishna,521151,1,21
06-09-2025,Andhra Pradesh,Krishna,521163,0,5
06-09-2025,Andhra Pradesh,Krishna,521164,0,4
06-09-2025,Andhra Pradesh,Krishna,521181,0,5
06-09-2025,Andhra Pradesh,Krishna,521190,1,9
06-09-2025,Andhra Pradesh,Krishna,521207,1,0
06-09-2025,Andhra Pradesh,Krishna,521212,1,7
06-09-2025,Andhra Pradesh,Krishna,521214,0,10
06-09-2025,Andhra Pradesh,Krishna,521227,1,9
06-09-2025,Andhra Pradesh,Krishna,521241,1,7
06-09-2025,Andhra Pradesh,Krishna,521286,0,9
06-09-2025,Andhra Pradesh,Krishna,521301,3,20
06-09-2025,Andhra Pradesh,Krishna,521311,0,2
06-09-2025,Andhra Pradesh,Krishna,521327,0,1
06-09-2025,Andhra Pradesh,Krishna,521366,1,11
06-09-2025,Andhra Pradesh,Krishna,521369,0,2
06-09-2025,Andhra Pradesh,Krishna,521402,1,2
06-09-2025,Andhra Pradesh,Krishna,521403,1,3
05-09-2025,Andhra Pradesh,Krishna,520011,0,3
05-09-2025,Andhra Pradesh,Krishna,520013,2,8
05-09-2025,Andhra Pradesh,Krishna,521001,0,11
05-09-2025,Andhra Pradesh,Krishna,521106,0,3
05-09-2025,Andhra Pradesh,Krishna,521125,0,2
05-09-2025,Andhra Pradesh,Krishna,521137,2,13
05-09-2025,Andhra Pradesh,Krishna,521157,0,2
05-09-2025,Andhra Pradesh,Krishna,521165,0,4
05-09-2025,Andhra Pradesh,Krishna,521178,0,3
05-09-2025,Andhra Pradesh,Krishna,521180,0,3
05-09-2025,Andhra Pradesh,Krishna,521214,0,2
05-09-2025,Andhra Pradesh,Krishna,521225,0,1
05-09-2025,Andhra Pradesh,Krishna,521227,0,4
05-09-2025,Andhra Pradesh,Krishna,521228,1,1
05-09-2025,Andhra Pradesh,Krishna,521301,0,8
05-09-2025,Andhra Pradesh,Krishna,521329,0,2
05-09-2025,Andhra Pradesh,Krishna,521344,0,2
05-09-2025,Andhra Pradesh,Krishna,521356,1,1
05-09-2025,Andhra Pradesh,Krishna,521390,0,1
07-09-2025,Andhra Pradesh,Krishna,520003,0,1
07-09-2025,Andhra Pradesh,Krishna,520012,1,1
07-09-2025,Andhra Pradesh,Krishna,520013,3,4
07-09-2025,Andhra Pradesh,Krishna,521158,0,2
07-09-2025,Andhra Pradesh,Krishna,521225,1,1
07-09-2025,Andhra Pradesh,Krishna,521333,0,1
07-09-2025,Andhra Pradesh,Krishna,521340,0,1
07-09-2025,Andhra Pradesh,Krishna,521403,0,1
08-09-2025,Andhra Pradesh,Krishna,520001,1,24
08-09-2025,Andhra Pradesh,Krishna,520007,2,52
08-09-2025,Andhra Pradesh,Krishna,520012,3,23
08-09-2025,Andhra Pradesh,Krishna,521101,0,11
08-09-2025,Andhra Pradesh,Krishna,521102,0,2
08-09-2025,Andhra Pradesh,Krishna,521106,2,4
08-09-2025,Andhra Pradesh,Krishna,521110,3,6
08-09-2025,Andhra Pradesh,Krishna,521126,0,7
08-09-2025,Andhra Pradesh,Krishna,521156,3,2
08-09-2025,Andhra Pradesh,Krishna,521157,0,5
08-09-2025,Andhra Pradesh,Krishna,521181,1,9
08-09-2025,Andhra Pradesh,Krishna,521185,2,16
08-09-2025,Andhra Pradesh,Krishna,521207,0,9
08-09-2025,Andhra Pradesh,Krishna,521214,0,9
08-09-2025,Andhra Pradesh,Krishna,521227,1,10
08-09-2025,Andhra Pradesh,Krishna,521235,0,11
08-09-2025,Andhra Pradesh,Krishna,521246,0,2
08-09-2025,Andhra Pradesh,Krishna,521328,2,8
08-09-2025,Andhra Pradesh,Krishna,521343,0,3
08-09-2025,Andhra Pradesh,Krishna,521345,0,6
08-09-2025,Andhra Pradesh,Krishna,521456,2,11
09-09-2025,Andhra Pradesh,Krishna,521002,3,11
09-09-2025,Andhra Pradesh,Krishna,521101,1,19
09-09-2025,Andhra Pradesh,Krishna,521150,1,3
09-09-2025,Andhra Pradesh,Krishna,521151,1,18
09-09-2025,Andhra Pradesh,Krishna,521165,1,8
09-09-2025,Andhra Pradesh,Krishna,521175,1,8
09-09-2025,Andhra Pradesh,Krishna,521211,0,15
09-09-2025,Andhra Pradesh,Krishna,521212,1,3
09-09-2025,Andhra Pradesh,Krishna,521225,0,7
09-09-2025,Andhra Pradesh,Krishna,521230,0,14
09-09-2025,Andhra Pradesh,Krishna,521246,1,0
09-09-2025,Andhra Pradesh,Krishna,521247,0,2
09-09-2025,Andhra Pradesh,Krishna,521402,1,7
10-09-2025,Andhra Pradesh,Krishna,520001,6,33
10-09-2025,Andhra Pradesh,Krishna,520012,4,12
10-09-2025,Andhra Pradesh,Krishna,521109,0,4
10-09-2025,Andhra Pradesh,Krishna,521125,1,3
10-09-2025,Andhra Pradesh,Krishna,521131,2,4
10-09-2025,Andhra Pradesh,Krishna,521133,0,3
10-09-2025,Andhra Pradesh,Krishna,521138,0,3
10-09-2025,Andhra Pradesh,Krishna,521149,0,3
10-09-2025,Andhra Pradesh,Krishna,521150,0,4
10-09-2025,Andhra Pradesh,Krishna,521153,0,2
10-09-2025,Andhra Pradesh,Krishna,521162,0,2
10-09-2025,Andhra Pradesh,Krishna,521163,0,5
10-09-2025,Andhra Pradesh,Krishna,521164,0,2
10-09-2025,Andhra Pradesh,Krishna,521211,0,13
10-09-2025,Andhra Pradesh,Krishna,521235,2,6
10-09-2025,Andhra Pradesh,Krishna,521241,0,6
10-09-2025,Andhra Pradesh,Krishna,521247,0,1
10-09-2025,Andhra Pradesh,Krishna,521323,0,4
10-09-2025,Andhra Pradesh,Krishna,521324,4,39
10-09-2025,Andhra Pradesh,Krishna,521330,1,5
10-09-2025,Andhra Pradesh,Krishna,521332,0,1
10-09-2025,Andhra Pradesh,Krishna,521333,0,11
10-09-2025,Andhra Pradesh,Krishna,521344,0,8
10-09-2025,Andhra Pradesh,Krishna,521356,0,4
10-09-2025,Andhra Pradesh,Krishna,521390,0,1
11-09-2025,Andhra Pradesh,Krishna,520007,3,25
11-09-2025,Andhra Pradesh,Krishna,520015,2,27
11-09-2025,Andhra Pradesh,Krishna,521001,4,45
11-09-2025,Andhra Pradesh,Krishna,521002,3,9
11-09-2025,Andhra Pradesh,Krishna,521120,0,12
11-09-2025,Andhra Pradesh,Krishna,521130,0,1
11-09-2025,Andhra Pradesh,Krishna,521132,3,4
11-09-2025,Andhra Pradesh,Krishna,521136,0,6
11-09-2025,Andhra Pradesh,Krishna,521150,0,3
11-09-2025,Andhra Pradesh,Krishna,521157,1,7
11-09-2025,Andhra Pradesh,Krishna,521163,0,4
11-09-2025,Andhra Pradesh,Krishna,521183,0,7
11-09-2025,Andhra Pradesh,Krishna,521185,3,14
11-09-2025,Andhra Pradesh,Krishna,521211,1,10
11-09-2025,Andhra Pradesh,Krishna,521227,0,6
11-09-2025,Andhra Pradesh,Krishna,521228,0,3
11-09-2025,Andhra Pradesh,Krishna,521323,1,6
11-09-2025,Andhra Pradesh,Krishna,521331,0,4
11-09-2025,Andhra Pradesh,Krishna,521332,0,6
11-09-2025,Andhra Pradesh,Krishna,521340,0,7
11-09-2025,Andhra Pradesh,Krishna,521344,1,3
12-09-2025,Andhra Pradesh,Krishna,520004,2,10
12-09-2025,Andhra Pradesh,Krishna,520008,0,7
12-09-2025,Andhra Pradesh,Krishna,521002,0,12
12-09-2025,Andhra Pradesh,Krishna,521111,0,11
12-09-2025,Andhra Pradesh,Krishna,521120,1,11
12-09-2025,Andhra Pradesh,Krishna,521156,0,4
12-09-2025,Andhra Pradesh,Krishna,521180,1,13
12-09-2025,Andhra Pradesh,Krishna,521207,3,8
12-09-2025,Andhra Pradesh,Krishna,521211,2,4
12-09-2025,Andhra Pradesh,Krishna,521215,3,28
12-09-2025,Andhra Pradesh,Krishna,521235,3,10
12-09-2025,Andhra Pradesh,Krishna,521247,1,4
12-09-2025,Andhra Pradesh,Krishna,521312,0,3
12-09-2025,Andhra Pradesh,Krishna,521329,0,13
12-09-2025,Andhra Pradesh,Krishna,521331,3,4
12-09-2025,Andhra Pradesh,Krishna,521332,1,1
14-09-2025,Andhra Pradesh,Krishna,520003,0,2
14-09-2025,Andhra Pradesh,Krishna,521001,0,2
14-09-2025,Andhra Pradesh,Krishna,521101,0,1
14-09-2025,Andhra Pradesh,Krishna,521137,0,2
14-09-2025,Andhra Pradesh,Krishna,521163,0,1
14-09-2025,Andhra Pradesh,Krishna,521165,0,2
14-09-2025,Andhra Pradesh,Krishna,521170,0,1
14-09-2025,Andhra Pradesh,Krishna,521225,0,1
14-09-2025,Andhra Pradesh,Krishna,521403,0,2
13-09-2025,Andhra Pradesh,Krishna,520001,5,10
13-09-2025,Andhra Pradesh,Krishna,520010,4,5
13-09-2025,Andhra Pradesh,Krishna,521105,0,4
13-09-2025,Andhra Pradesh,Krishna,521130,0,1
13-09-2025,Andhra Pradesh,Krishna,521137,1,13
13-09-2025,Andhra Pradesh,Krishna,521181,0,1
13-09-2025,Andhra Pradesh,Krishna,521183,0,2
13-09-2025,Andhra Pradesh,Krishna,521190,0,4
13-09-2025,Andhra Pradesh,Krishna,521228,0,2
13-09-2025,Andhra Pradesh,Krishna,521230,3,4
13-09-2025,Andhra Pradesh,Krishna,521250,0,1
13-09-2025,Andhra Pradesh,Krishna,521322,0,4
13-09-2025,Andhra Pradesh,Krishna,521326,0,2
13-09-2025,Andhra Pradesh,Krishna,521328,0,5
13-09-2025,Andhra Pradesh,Krishna,521331,0,1
13-09-2025,Andhra Pradesh,Krishna,521333,0,5
13-09-2025,Andhra Pradesh,Krishna,521345,1,0
13-09-2025,Andhra Pradesh,Krishna,521356,0,1
13-09-2025,Andhra Pradesh,Krishna,521403,0,6
15-09-2025,Andhra Pradesh,Krishna,520002,1,4
15-09-2025,Andhra Pradesh,Krishna,521102,0,2
15-09-2025,Andhra Pradesh,Krishna,521110,0,11
15-09-2025,Andhra Pradesh,Krishna,521126,1,7
15-09-2025,Andhra Pradesh,Krishna,521137,2,16
15-09-2025,Andhra Pradesh,Krishna,521148,0,1
15-09-2025,Andhra Pradesh,Krishna,521150,0,2
15-09-2025,Andhra Pradesh,Krishna,521158,1,0
15-09-2025,Andhra Pradesh,Krishna,521165,1,23
15-09-2025,Andhra Pradesh,Krishna,521183,3,8
15-09-2025,Andhra Pradesh,Krishna,521211,1,16
15-09-2025,Andhra Pradesh,Krishna,521215,1,22
15-09-2025,Andhra Pradesh,Krishna,521230,0,20
15-09-2025,Andhra Pradesh,Krishna,521247,0,1
15-09-2025,Andhra Pradesh,Krishna,521250,0,4
15-09-2025,Andhra Pradesh,Krishna,521321,1,5
15-09-2025,Andhra Pradesh,Krishna,521324,1,13
15-09-2025,Andhra Pradesh,Krishna,521326,0,4
15-09-2025,Andhra Pradesh,Krishna,521327,0,3
15-09-2025,Andhra Pradesh,Krishna,521328,0,3
15-09-2025,Andhra Pradesh,Krishna,521344,0,10
15-09-2025,Andhra Pradesh,Krishna,521356,0,3
16-09-2025,Andhra Pradesh,Krishna,520011,1,5
16-09-2025,Andhra Pradesh,Krishna,521104,0,2
16-09-2025,Andhra Pradesh,Krishna,521121,0,9
16-09-2025,Andhra Pradesh,Krishna,521126,1,7
16-09-2025,Andhra Pradesh,Krishna,521136,0,2
16-09-2025,Andhra Pradesh,Krishna,521139,1,9
16-09-2025,Andhra Pradesh,Krishna,521162,0,3
16-09-2025,Andhra Pradesh,Krishna,521181,1,7
16-09-2025,Andhra Pradesh,Krishna,521190,0,7
16-09-2025,Andhra Pradesh,Krishna,521212,2,5
16-09-2025,Andhra Pradesh,Krishna,521227,3,10
16-09-2025,Andhra Pradesh,Krishna,521230,4,10
16-09-2025,Andhra Pradesh,Krishna,521245,0,3
16-09-2025,Andhra Pradesh,Krishna,521256,0,4
16-09-2025,Andhra Pradesh,Krishna,521263,0,5
16-09-2025,Andhra Pradesh,Krishna,521322,0,1
16-09-2025,Andhra Pradesh,Krishna,521328,0,6
16-09-2025,Andhra Pradesh,Krishna,521329,0,9
16-09-2025,Andhra Pradesh,Krishna,521333,1,11
16-09-2025,Andhra Pradesh,Krishna,521345,1,5
17-09-2025,Andhra Pradesh,Krishna,520002,0,3
17-09-2025,Andhra Pradesh,Krishna,520007,3,44
17-09-2025,Andhra Pradesh,Krishna,521002,3,15
17-09-2025,Andhra Pradesh,Krishna,521104,1,1
17-09-2025,Andhra Pradesh,Krishna,521105,1,10
17-09-2025,Andhra Pradesh,Krishna,521111,0,7
17-09-2025,Andhra Pradesh,Krishna,521120,1,18
17-09-2025,Andhra Pradesh,Krishna,521126,0,5
17-09-2025,Andhra Pradesh,Krishna,521130,0,5
17-09-2025,Andhra Pradesh,Krishna,521131,0,4
17-09-2025,Andhra Pradesh,Krishna,521133,0,1
17-09-2025,Andhra Pradesh,Krishna,521138,0,3
17-09-2025,Andhra Pradesh,Krishna,521139,2,3
17-09-2025,Andhra Pradesh,Krishna,521150,0,3
17-09-2025,Andhra Pradesh,Krishna,521153,0,2
17-09-2025,Andhra Pradesh,Krishna,521212,1,3
17-09-2025,Andhra Pradesh,Krishna,521225,1,5
17-09-2025,Andhra Pradesh,Krishna,521230,0,14
17-09-2025,Andhra Pradesh,Krishna,521312,0,2
17-09-2025,Andhra Pradesh,Krishna,521330,0,1
17-09-2025,Andhra Pradesh,Krishna,521344,0,3
19-09-2025,Andhra Pradesh,Krishna,520011,3,6
19-09-2025,Andhra Pradesh,Krishna,521002,0,9
19-09-2025,Andhra Pradesh,Krishna,521101,2,5
19-09-2025,Andhra Pradesh,Krishna,521105,0,8
19-09-2025,Andhra Pradesh,Krishna,521106,1,4
19-09-2025,Andhra Pradesh,Krishna,521121,3,8
19-09-2025,Andhra Pradesh,Krishna,521153,0,1
19-09-2025,Andhra Pradesh,Krishna,521156,0,2
19-09-2025,Andhra Pradesh,Krishna,521158,2,0
19-09-2025,Andhra Pradesh,Krishna,521162,0,1
19-09-2025,Andhra Pradesh,Krishna,521163,0,12
19-09-2025,Andhra Pradesh,Krishna,521181,1,7
19-09-2025,Andhra Pradesh,Krishna,521185,1,22
19-09-2025,Andhra Pradesh,Krishna,521212,0,16
19-09-2025,Andhra Pradesh,Krishna,521225,0,2
19-09-2025,Andhra Pradesh,Krishna,521230,0,18
19-09-2025,Andhra Pradesh,Krishna,521247,0,5
19-09-2025,Andhra Pradesh,Krishna,521286,0,6
19-09-2025,Andhra Pradesh,Krishna,521311,0,4
19-09-2025,Andhra Pradesh,Krishna,521324,1,24
19-09-2025,Andhra Pradesh,Krishna,521325,0,4
19-09-2025,Andhra Pradesh,Krishna,521327,2,2
19-09-2025,Andhra Pradesh,Krishna,521329,1,6
19-09-2025,Andhra Pradesh,Krishna,521331,0,4
19-09-2025,Andhra Pradesh,Krishna,521332,0,1
19-09-2025,Andhra Pradesh,Krishna,521343,0,2
19-09-2025,Andhra Pradesh,Krishna,521356,0,5
19-09-2025,Andhra Pradesh,Krishna,521390,0,1
19-09-2025,Andhra Pradesh,Krishna,521402,0,2
18-09-2025,Andhra Pradesh,Krishna,520015,1,14
18-09-2025,Andhra Pradesh,Krishna,521105,0,16
18-09-2025,Andhra Pradesh,Krishna,521110,0,2
18-09-2025,Andhra Pradesh,Krishna,521120,1,15
18-09-2025,Andhra Pradesh,Krishna,521125,1,10
18-09-2025,Andhra Pradesh,Krishna,521133,1,3
18-09-2025,Andhra Pradesh,Krishna,521136,1,2
18-09-2025,Andhra Pradesh,Krishna,521138,2,7
18-09-2025,Andhra Pradesh,Krishna,521211,6,13
18-09-2025,Andhra Pradesh,Krishna,521212,2,20
18-09-2025,Andhra Pradesh,Krishna,521213,1,11
18-09-2025,Andhra Pradesh,Krishna,521229,1,4
18-09-2025,Andhra Pradesh,Krishna,521256,0,4
18-09-2025,Andhra Pradesh,Krishna,521260,2,4
18-09-2025,Andhra Pradesh,Krishna,521311,0,1
18-09-2025,Andhra Pradesh,Krishna,521321,3,5
18-09-2025,Andhra Pradesh,Krishna,521329,0,5
18-09-2025,Andhra Pradesh,Krishna,521332,0,3
18-09-2025,Andhra Pradesh,Krishna,521345,0,5
18-09-2025,Andhra Pradesh,Krishna,521369,0,6
18-09-2025,Andhra Pradesh,Krishna,521402,1,6
20-09-2025,Andhra Pradesh,Krishna,520013,2,9
20-09-2025,Andhra Pradesh,Krishna,521106,1,5
20-09-2025,Andhra Pradesh,Krishna,521107,0,3
20-09-2025,Andhra Pradesh,Krishna,521132,0,4
20-09-2025,Andhra Pradesh,Krishna,521133,0,2
20-09-2025,Andhra Pradesh,Krishna,521150,0,6
20-09-2025,Andhra Pradesh,Krishna,521153,1,2
20-09-2025,Andhra Pradesh,Krishna,521165,2,11
20-09-2025,Andhra Pradesh,Krishna,521170,0,5
20-09-2025,Andhra Pradesh,Krishna,521190,0,17
20-09-2025,Andhra Pradesh,Krishna,521214,1,4
20-09-2025,Andhra Pradesh,Krishna,521228,0,7
20-09-2025,Andhra Pradesh,Krishna,521250,0,6
20-09-2025,Andhra Pradesh,Krishna,521323,0,1
20-09-2025,Andhra Pradesh,Krishna,521330,0,4
20-09-2025,Andhra Pradesh,Krishna,521332,0,1
20-09-2025,Andhra Pradesh,Krishna,521366,1,12
13-10-2025,Andhra Pradesh,Krishna,520002,0,2
13-10-2025,Andhra Pradesh,Krishna,520011,1,2
13-10-2025,Andhra Pradesh,Krishna,521120,0,3
13-10-2025,Andhra Pradesh,Krishna,521121,0,5
13-10-2025,Andhra Pradesh,Krishna,521139,1,3
13-10-2025,Andhra Pradesh,Krishna,521180,0,11
13-10-2025,Andhra Pradesh,Krishna,521182,0,6
13-10-2025,Andhra Pradesh,Krishna,521183,0,2
13-10-2025,Andhra Pradesh,Krishna,521190,0,8
13-10-2025,Andhra Pradesh,Krishna,521207,0,1
13-10-2025,Andhra Pradesh,Krishna,521211,0,2
13-10-2025,Andhra Pradesh,Krishna,521212,0,4
13-10-2025,Andhra Pradesh,Krishna,521213,0,6
13-10-2025,Andhra Pradesh,Krishna,521214,0,3
13-10-2025,Andhra Pradesh,Krishna,521230,0,3
13-10-2025,Andhra Pradesh,Krishna,521247,0,2
13-10-2025,Andhra Pradesh,Krishna,521256,0,1
13-10-2025,Andhra Pradesh,Krishna,521260,0,1
13-10-2025,Andhra Pradesh,Krishna,521263,0,2
13-10-2025,Andhra Pradesh,Krishna,521301,0,4
13-10-2025,Andhra Pradesh,Krishna,521327,0,2
13-10-2025,Andhra Pradesh,Krishna,521402,0,1
15-10-2025,Andhra Pradesh,Krishna,520008,0,6
15-10-2025,Andhra Pradesh,Krishna,520010,0,17
15-10-2025,Andhra Pradesh,Krishna,520012,5,15
15-10-2025,Andhra Pradesh,Krishna,521105,1,8
15-10-2025,Andhra Pradesh,Krishna,521109,0,4
15-10-2025,Andhra Pradesh,Krishna,521110,0,3
15-10-2025,Andhra Pradesh,Krishna,521126,1,7
15-10-2025,Andhra Pradesh,Krishna,521132,1,5
15-10-2025,Andhra Pradesh,Krishna,521135,0,2
15-10-2025,Andhra Pradesh,Krishna,521181,0,8
15-10-2025,Andhra Pradesh,Krishna,521215,2,12
15-10-2025,Andhra Pradesh,Krishna,521230,7,9
15-10-2025,Andhra Pradesh,Krishna,521250,0,11
15-10-2025,Andhra Pradesh,Krishna,521260,1,7
15-10-2025,Andhra Pradesh,Krishna,521324,3,20
15-10-2025,Andhra Pradesh,Krishna,521330,0,1
15-10-2025,Andhra Pradesh,Krishna,521456,0,10
16-10-2025,Andhra Pradesh,Krishna,520001,3,28
16-10-2025,Andhra Pradesh,Krishna,520003,1,8
16-10-2025,Andhra Pradesh,Krishna,520004,1,12
16-10-2025,Andhra Pradesh,Krishna,520007,5,35
16-10-2025,Andhra Pradesh,Krishna,520010,1,16
16-10-2025,Andhra Pradesh,Krishna,521001,3,33
