date,state,district,pincode,demo_age_5_17,demo_age_17_
17-09-2025,Tamil Nadu,Coimbatore,641046,5,9
17-09-2025,Tamil Nadu,Coimbatore,641105,2,8
17-09-2025,Tamil Nadu,Coimbatore,641114,0,3
17-09-2025,Tamil Nadu,Coimbatore,641201,0,4
17-09-2025,Tamil Nadu,Coimbatore,641301,5,24
17-09-2025,Tamil Nadu,Coimbatore,641302,0,9
17-09-2025,Tamil Nadu,Coimbatore,642101,0,2
17-09-2025,Tamil Nadu,Coimbatore,642110,0,8
17-09-2025,Tamil Nadu,Coimbatore,642129,1,13
17-09-2025,Tamil Nadu,Coimbatore,642205,0,7
16-09-2025,Tamil Nadu,Coimbatore,641005,3,5
16-09-2025,Tamil Nadu,Coimbatore,641012,0,4
16-09-2025,Tamil Nadu,Coimbatore,641017,4,17
16-09-2025,Tamil Nadu,Coimbatore,641018,0,1
16-09-2025,Tamil Nadu,Coimbatore,641024,1,10
16-09-2025,Tamil Nadu,Coimbatore,641034,0,5
16-09-2025,Tamil Nadu,Coimbatore,641041,1,6
16-09-2025,Tamil Nadu,Coimbatore,641046,3,10
16-09-2025,Tamil Nadu,Coimbatore,641048,5,14
16-09-2025,Tamil Nadu,Coimbatore,641049,1,5
16-09-2025,Tamil Nadu,Coimbatore,641050,0,3
16-09-2025,Tamil Nadu,Coimbatore,641101,1,14
16-09-2025,Tamil Nadu,Coimbatore,641103,0,10
16-09-2025,Tamil Nadu,Coimbatore,641105,7,26
16-09-2025,Tamil Nadu,Coimbatore,641111,1,9
16-09-2025,Tamil Nadu,Coimbatore,641201,1,8
16-09-2025,Tamil Nadu,Coimbatore,641301,3,35
16-09-2025,Tamil Nadu,Coimbatore,642001,1,15
16-09-2025,Tamil Nadu,Coimbatore,642007,4,2
16-09-2025,Tamil Nadu,Coimbatore,642123,1,6
16-09-2025,Tamil Nadu,Coimbatore,642134,0,6
18-09-2025,Tamil Nadu,Coimbatore,641005,1,9
18-09-2025,Tamil Nadu,Coimbatore,641008,9,36
18-09-2025,Tamil Nadu,Coimbatore,641020,0,6
18-09-2025,Tamil Nadu,Coimbatore,641021,2,8
18-09-2025,Tamil Nadu,Coimbatore,641037,1,4
18-09-2025,Tamil Nadu,Coimbatore,641038,3,6
18-09-2025,Tamil Nadu,Coimbatore,641041,1,14
18-09-2025,Tamil Nadu,Coimbatore,641045,7,11
18-09-2025,Tamil Nadu,Coimbatore,641047,0,4
18-09-2025,Tamil Nadu,Coimbatore,641048,2,6
18-09-2025,Tamil Nadu,Coimbatore,642001,0,15
18-09-2025,Tamil Nadu,Coimbatore,642006,0,3
19-09-2025,Tamil Nadu,Coimbatore,641001,2,30
19-09-2025,Tamil Nadu,Coimbatore,641012,0,2
19-09-2025,Tamil Nadu,Coimbatore,641015,3,21
19-09-2025,Tamil Nadu,Coimbatore,641020,2,11
19-09-2025,Tamil Nadu,Coimbatore,641033,0,4
19-09-2025,Tamil Nadu,Coimbatore,641034,3,1
19-09-2025,Tamil Nadu,Coimbatore,641041,5,19
19-09-2025,Tamil Nadu,Coimbatore,641043,1,4
19-09-2025,Tamil Nadu,Coimbatore,641046,1,5
19-09-2025,Tamil Nadu,Coimbatore,641048,3,8
19-09-2025,Tamil Nadu,Coimbatore,641103,3,13
19-09-2025,Tamil Nadu,Coimbatore,641105,2,13
19-09-2025,Tamil Nadu,Coimbatore,641402,6,32
19-09-2025,Tamil Nadu,Coimbatore,641659,0,11
19-09-2025,Tamil Nadu,Coimbatore,641663,0,1
19-09-2025,Tamil Nadu,Coimbatore,641669,1,6
19-09-2025,Tamil Nadu,Coimbatore,641697,2,7
19-09-2025,Tamil Nadu,Coimbatore,642106,0,1
19-09-2025,Tamil Nadu,Coimbatore,642107,0,11
19-09-2025,Tamil Nadu,Coimbatore,642124,0,1
19-09-2025,Tamil Nadu,Coimbatore,642205,0,5
20-09-2025,Tamil Nadu,Coimbatore,641004,5,25
20-09-2025,Tamil Nadu,Coimbatore,641008,6,36
20-09-2025,Tamil Nadu,Coimbatore,641013,0,2
20-09-2025,Tamil Nadu,Coimbatore,641014,3,11
20-09-2025,Tamil Nadu,Coimbatore,641015,1,10
20-09-2025,Tamil Nadu,Coimbatore,641020,1,12
20-09-2025,Tamil Nadu,Coimbatore,641023,5,21
20-09-2025,Tamil Nadu,Coimbatore,641024,1,16
20-09-2025,Tamil Nadu,Coimbatore,641026,1,12
20-09-2025,Tamil Nadu,Coimbatore,641039,2,4
20-09-2025,Tamil Nadu,Coimbatore,641101,3,7
20-09-2025,Tamil Nadu,Coimbatore,641111,3,7
20-09-2025,Tamil Nadu,Coimbatore,641113,1,2
20-09-2025,Tamil Nadu,Coimbatore,641301,0,6
20-09-2025,Tamil Nadu,Coimbatore,641653,1,5
20-09-2025,Tamil Nadu,Coimbatore,642001,2,21
20-09-2025,Tamil Nadu,Coimbatore,642005,1,9
20-09-2025,Tamil Nadu,Coimbatore,642006,0,6
20-09-2025,Tamil Nadu,Coimbatore,642105,0,1
20-09-2025,Tamil Nadu,Coimbatore,642107,1,3
20-09-2025,Tamil Nadu,Coimbatore,642123,0,4
20-09-2025,Tamil Nadu,Coimbatore,642202,2,1
13-10-2025,Tamil Nadu,Coimbatore,641007,0,3
13-10-2025,Tamil Nadu,Coimbatore,641015,0,4
13-10-2025,Tamil Nadu,Coimbatore,641018,0,1
13-10-2025,Tamil Nadu,Coimbatore,641033,0,3
13-10-2025,Tamil Nadu,Coimbatore,641038,0,3
13-10-2025,Tamil Nadu,Coimbatore,641101,0,1
13-10-2025,Tamil Nadu,Coimbatore,641104,1,7
13-10-2025,Tamil Nadu,Coimbatore,641107,0,5
13-10-2025,Tamil Nadu,Coimbatore,641108,0,3
13-10-2025,Tamil Nadu,Coimbatore,641114,0,2
13-10-2025,Tamil Nadu,Coimbatore,641668,0,1
13-10-2025,Tamil Nadu,Coimbatore,642003,0,3
13-10-2025,Tamil Nadu,Coimbatore,642007,0,4
13-10-2025,Tamil Nadu,Coimbatore,642103,0,4
13-10-2025,Tamil Nadu,Coimbatore,642107,0,3
13-10-2025,Tamil Nadu,Coimbatore,642114,0,1
13-10-2025,Tamil Nadu,Coimbatore,642130,0,1
13-10-2025,Tamil Nadu,Coimbatore,642134,2,4
13-10-2025,Tamil Nadu,Coimbatore,642202,0,2
13-10-2025,Tamil Nadu,Coimbatore,642205,0,3
15-10-2025,Tamil Nadu,Coimbatore,641017,2,12
15-10-2025,Tamil Nadu,Coimbatore,641022,0,10
15-10-2025,Tamil Nadu,Coimbatore,641026,2,11
15-10-2025,Tamil Nadu,Coimbatore,641032,3,9
15-10-2025,Tamil Nadu,Coimbatore,641035,12,30
15-10-2025,Tamil Nadu,Coimbatore,641036,1,4
15-10-2025,Tamil Nadu,Coimbatore,641038,0,7
15-10-2025,Tamil Nadu,Coimbatore,641039,1,7
15-10-2025,Tamil Nadu,Coimbatore,641042,5,12
15-10-2025,Tamil Nadu,Coimbatore,641048,1,13
15-10-2025,Tamil Nadu,Coimbatore,641108,2,6
15-10-2025,Tamil Nadu,Coimbatore,641202,0,4
15-10-2025,Tamil Nadu,Coimbatore,641305,0,6
15-10-2025,Tamil Nadu,Coimbatore,641602,0,1
15-10-2025,Tamil Nadu,Coimbatore,641659,3,19
15-10-2025,Tamil Nadu,Coimbatore,641669,1,4
15-10-2025,Tamil Nadu,Coimbatore,642004,1,9
15-10-2025,Tamil Nadu,Coimbatore,642117,1,2
15-10-2025,Tamil Nadu,Coimbatore,642123,0,6
15-10-2025,Tamil Nadu,Coimbatore,642127,0,7
07-11-2025,Tamil Nadu,Coimbatore,642130,0,1
09-11-2025,Tamil Nadu,Coimbatore,641019,0,4
09-11-2025,Tamil Nadu,Coimbatore,641042,1,3
09-11-2025,Tamil Nadu,Coimbatore,641668,0,1
09-11-2025,Tamil Nadu,Coimbatore,642002,0,8
09-11-2025,Tamil Nadu,Coimbatore,642110,0,4
11-11-2025,Tamil Nadu,Coimbatore,642133,1,0
12-11-2025,Tamil Nadu,Coimbatore,642108,0,1
12-11-2025,Tamil Nadu,Coimbatore,642130,1,0
14-11-2025,Tamil Nadu,Coimbatore,641112,0,2
14-11-2025,Tamil Nadu,Coimbatore,642125,0,1
16-11-2025,Tamil Nadu,Coimbatore,641015,1,8
16-11-2025,Tamil Nadu,Coimbatore,641101,0,3
16-11-2025,Tamil Nadu,Coimbatore,641110,0,4
16-11-2025,Tamil Nadu,Coimbatore,641653,2,5
16-11-2025,Tamil Nadu,Coimbatore,641671,3,2
16-11-2025,Tamil Nadu,Coimbatore,642002,2,9
16-11-2025,Tamil Nadu,Coimbatore,642005,1,4
16-11-2025,Tamil Nadu,Coimbatore,642101,0,1
16-11-2025,Tamil Nadu,Coimbatore,642108,0,1
16-11-2025,Tamil Nadu,Coimbatore,642129,1,1
17-11-2025,Tamil Nadu,Coimbatore,641043,0,1
18-11-2025,Tamil Nadu,Coimbatore,642106,0,1
03-12-2025,Tamil Nadu,Coimbatore,642125,0,1
06-12-2025,Tamil Nadu,Coimbatore,642101,0,2
07-12-2025,Tamil Nadu,Coimbatore,638459,1,3
07-12-2025,Tamil Nadu,Coimbatore,641009,0,3
07-12-2025,Tamil Nadu,Coimbatore,641011,1,0
07-12-2025,Tamil Nadu,Coimbatore,641671,2,1
07-12-2025,Tamil Nadu,Coimbatore,642123,0,1
07-12-2025,Tamil Nadu,Coimbatore,642134,0,3
20-10-2025,Tamil Nadu,Coimbatore,641002,3,3
20-10-2025,Tamil Nadu,Coimbatore,641007,1,7
20-10-2025,Tamil Nadu,Coimbatore,641012,1,3
20-10-2025,Tamil Nadu,Coimbatore,641013,0,1
20-10-2025,Tamil Nadu,Coimbatore,641022,0,3
20-10-2025,Tamil Nadu,Coimbatore,641028,1,5
20-10-2025,Tamil Nadu,Coimbatore,641029,0,7
