date,state,district,pincode,age_0_5,age_5_17,age_18_greater
04-09-2025,Tamil Nadu,Coimbatore,641021,1,0,0
04-09-2025,Tamil Nadu,Coimbatore,641023,1,1,0
04-09-2025,Tamil Nadu,Coimbatore,641039,1,0,0
04-09-2025,Tamil Nadu,Coimbatore,641101,0,2,0
04-09-2025,Tamil Nadu,Coimbatore,641109,3,0,0
04-09-2025,Tamil Nadu,Coimbatore,641110,1,0,0
04-09-2025,Tamil Nadu,Coimbatore,641111,1,0,0
04-09-2025,Tamil Nadu,Coimbatore,641113,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,641011,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,641013,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,641024,0,1,0
06-09-2025,Tamil Nadu,Coimbatore,641025,1,1,0
06-09-2025,Tamil Nadu,Coimbatore,641031,0,1,0
06-09-2025,Tamil Nadu,Coimbatore,641041,2,0,0
06-09-2025,Tamil Nadu,Coimbatore,641046,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,641047,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,641103,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,641201,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,641301,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,642003,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,642005,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,642107,1,0,0
06-09-2025,Tamil Nadu,Coimbatore,642108,2,0,0
06-09-2025,Tamil Nadu,Coimbatore,642114,1,1,0
06-09-2025,Tamil Nadu,Coimbatore,642120,2,0,0
07-09-2025,Tamil Nadu,Coimbatore,641001,1,0,0
08-09-2025,Tamil Nadu,Coimbatore,638459,1,0,0
08-09-2025,Tamil Nadu,Coimbatore,641011,1,0,0
08-09-2025,Tamil Nadu,Coimbatore,641022,1,0,0
08-09-2025,Tamil Nadu,Coimbatore,641110,4,0,0
08-09-2025,Tamil Nadu,Coimbatore,641111,2,1,0
08-09-2025,Tamil Nadu,Coimbatore,642007,1,0,0
08-09-2025,Tamil Nadu,Coimbatore,642114,2,0,0
08-09-2025,Tamil Nadu,Coimbatore,642129,0,1,0
09-09-2025,Tamil Nadu,Coimbatore,641001,6,2,0
09-09-2025,Tamil Nadu,Coimbatore,641008,2,0,0
09-09-2025,Tamil Nadu,Coimbatore,641010,1,0,0
09-09-2025,Tamil Nadu,Coimbatore,641014,0,1,0
09-09-2025,Tamil Nadu,Coimbatore,641018,1,0,0
09-09-2025,Tamil Nadu,Coimbatore,641024,0,1,0
09-09-2025,Tamil Nadu,Coimbatore,641035,4,2,0
09-09-2025,Tamil Nadu,Coimbatore,641038,1,0,0
09-09-2025,Tamil Nadu,Coimbatore,641041,3,0,0
09-09-2025,Tamil Nadu,Coimbatore,641110,0,2,0
09-09-2025,Tamil Nadu,Coimbatore,641114,1,0,0
09-09-2025,Tamil Nadu,Coimbatore,641402,3,0,0
09-09-2025,Tamil Nadu,Coimbatore,642001,1,0,0
09-09-2025,Tamil Nadu,Coimbatore,642101,1,0,0
09-09-2025,Tamil Nadu,Coimbatore,642127,1,0,0
09-09-2025,Tamil Nadu,Coimbatore,642129,2,1,0
09-09-2025,Tamil Nadu,Coimbatore,642205,1,0,0
10-09-2025,Tamil Nadu,Coimbatore,641011,1,0,0
10-09-2025,Tamil Nadu,Coimbatore,641028,1,0,0
10-09-2025,Tamil Nadu,Coimbatore,641030,2,0,0
10-09-2025,Tamil Nadu,Coimbatore,641035,3,1,0
10-09-2025,Tamil Nadu,Coimbatore,641036,2,0,0
10-09-2025,Tamil Nadu,Coimbatore,641048,5,3,0
10-09-2025,Tamil Nadu,Coimbatore,641114,1,0,0
10-09-2025,Tamil Nadu,Coimbatore,641302,1,1,0
10-09-2025,Tamil Nadu,Coimbatore,641659,2,0,0
10-09-2025,Tamil Nadu,Coimbatore,641668,1,0,0
10-09-2025,Tamil Nadu,Coimbatore,641669,3,0,0
10-09-2025,Tamil Nadu,Coimbatore,642123,1,0,0
10-09-2025,Tamil Nadu,Coimbatore,642124,1,0,0
11-09-2025,Tamil Nadu,Coimbatore,641007,2,0,0
11-09-2025,Tamil Nadu,Coimbatore,641025,2,0,0
11-09-2025,Tamil Nadu,Coimbatore,641027,1,0,0
11-09-2025,Tamil Nadu,Coimbatore,641032,1,1,0
11-09-2025,Tamil Nadu,Coimbatore,641047,1,0,0
11-09-2025,Tamil Nadu,Coimbatore,641108,2,0,0
11-09-2025,Tamil Nadu,Coimbatore,641301,1,2,0
11-09-2025,Tamil Nadu,Coimbatore,641302,0,1,0
11-09-2025,Tamil Nadu,Coimbatore,641305,3,2,0
11-09-2025,Tamil Nadu,Coimbatore,641668,1,0,0
11-09-2025,Tamil Nadu,Coimbatore,642001,2,1,0
11-09-2025,Tamil Nadu,Coimbatore,642114,1,0,0
11-09-2025,Tamil Nadu,Coimbatore,642202,1,0,0
14-09-2025,Tamil Nadu,Coimbatore,641006,1,0,0
12-09-2025,Tamil Nadu,Coimbatore,641007,2,2,0
12-09-2025,Tamil Nadu,Coimbatore,641010,2,0,0
12-09-2025,Tamil Nadu,Coimbatore,641015,2,0,0
12-09-2025,Tamil Nadu,Coimbatore,641019,1,0,0
12-09-2025,Tamil Nadu,Coimbatore,641027,2,1,0
12-09-2025,Tamil Nadu,Coimbatore,641049,1,0,0
12-09-2025,Tamil Nadu,Coimbatore,641050,1,0,0
12-09-2025,Tamil Nadu,Coimbatore,641108,1,1,0
12-09-2025,Tamil Nadu,Coimbatore,641113,2,0,0
12-09-2025,Tamil Nadu,Coimbatore,641697,1,1,0
12-09-2025,Tamil Nadu,Coimbatore,642001,5,0,0
12-09-2025,Tamil Nadu,Coimbatore,642003,1,0,0
12-09-2025,Tamil Nadu,Coimbatore,642110,2,0,0
13-09-2025,Tamil Nadu,Coimbatore,641007,1,0,0
13-09-2025,Tamil Nadu,Coimbatore,641010,2,0,0
13-09-2025,Tamil Nadu,Coimbatore,641015,1,1,0
13-09-2025,Tamil Nadu,Coimbatore,641021,4,0,0
13-09-2025,Tamil Nadu,Coimbatore,641023,1,2,0
13-09-2025,Tamil Nadu,Coimbatore,641024,1,1,0
13-09-2025,Tamil Nadu,Coimbatore,641025,4,0,0
13-09-2025,Tamil Nadu,Coimbatore,641029,2,0,0
13-09-2025,Tamil Nadu,Coimbatore,641035,2,2,0
13-09-2025,Tamil Nadu,Coimbatore,641105,1,0,0
13-09-2025,Tamil Nadu,Coimbatore,641659,2,0,0
13-09-2025,Tamil Nadu,Coimbatore,641668,1,0,0
13-09-2025,Tamil Nadu,Coimbatore,642001,1,0,0
13-09-2025,Tamil Nadu,Coimbatore,642125,1,0,0
16-09-2025,Tamil Nadu,Coimbatore,641001,9,1,0
16-09-2025,Tamil Nadu,Coimbatore,641006,2,1,0
16-09-2025,Tamil Nadu,Coimbatore,641010,4,0,0
16-09-2025,Tamil Nadu,Coimbatore,641026,2,0,0
16-09-2025,Tamil Nadu,Coimbatore,641031,1,0,0
16-09-2025,Tamil Nadu,Coimbatore,641037,3,0,0
16-09-2025,Tamil Nadu,Coimbatore,642114,2,0,0
16-09-2025,Tamil Nadu,Coimbatore,642129,0,2,0
15-09-2025,Tamil Nadu,Coimbatore,641017,1,1,0
15-09-2025,Tamil Nadu,Coimbatore,641025,3,0,0
15-09-2025,Tamil Nadu,Coimbatore,641027,1,2,0
15-09-2025,Tamil Nadu,Coimbatore,641030,2,0,0
15-09-2025,Tamil Nadu,Coimbatore,641103,2,1,0
15-09-2025,Tamil Nadu,Coimbatore,641111,2,1,0
15-09-2025,Tamil Nadu,Coimbatore,641659,1,0,0
15-09-2025,Tamil Nadu,Coimbatore,642002,1,1,0
15-09-2025,Tamil Nadu,Coimbatore,642005,2,0,0
15-09-2025,Tamil Nadu,Coimbatore,642120,1,0,0
15-09-2025,Tamil Nadu,Coimbatore,642129,1,0,0
15-09-2025,Tamil Nadu,Coimbatore,642134,1,0,0
15-09-2025,Tamil Nadu,Coimbatore,642205,1,0,0
17-09-2025,Tamil Nadu,Coimbatore,641016,4,0,0
17-09-2025,Tamil Nadu,Coimbatore,641017,2,0,0
17-09-2025,Tamil Nadu,Coimbatore,641045,5,0,0
17-09-2025,Tamil Nadu,Coimbatore,641050,1,0,0
17-09-2025,Tamil Nadu,Coimbatore,641062,2,0,0
17-09-2025,Tamil Nadu,Coimbatore,641101,1,0,0
17-09-2025,Tamil Nadu,Coimbatore,641104,8,0,0
17-09-2025,Tamil Nadu,Coimbatore,641110,1,0,0
17-09-2025,Tamil Nadu,Coimbatore,642109,1,0,0
17-09-2025,Tamil Nadu,Coimbatore,642127,3,1,0
17-09-2025,Tamil Nadu,Coimbatore,642202,1,0,0
18-09-2025,Tamil Nadu,Coimbatore,641006,3,0,0
18-09-2025,Tamil Nadu,Coimbatore,641012,1,0,0
18-09-2025,Tamil Nadu,Coimbatore,641017,0,1,0
18-09-2025,Tamil Nadu,Coimbatore,641025,3,0,0
18-09-2025,Tamil Nadu,Coimbatore,641035,5,0,0
18-09-2025,Tamil Nadu,Coimbatore,641104,7,1,0
18-09-2025,Tamil Nadu,Coimbatore,641105,2,0,0
18-09-2025,Tamil Nadu,Coimbatore,641111,6,0,0
18-09-2025,Tamil Nadu,Coimbatore,641113,1,0,0
18-09-2025,Tamil Nadu,Coimbatore,641201,1,0,0
18-09-2025,Tamil Nadu,Coimbatore,641697,1,0,0
18-09-2025,Tamil Nadu,Coimbatore,642005,2,0,0
18-09-2025,Tamil Nadu,Coimbatore,642107,1,0,0
18-09-2025,Tamil Nadu,Coimbatore,642120,1,0,0
18-09-2025,Tamil Nadu,Coimbatore,642127,1,0,0
18-09-2025,Tamil Nadu,Coimbatore,642205,1,0,0
19-09-2025,Tamil Nadu,Coimbatore,641004,4,1,0
19-09-2025,Tamil Nadu,Coimbatore,641010,3,0,0
19-09-2025,Tamil Nadu,Coimbatore,641014,6,2,0
19-09-2025,Tamil Nadu,Coimbatore,641018,0,1,0
19-09-2025,Tamil Nadu,Coimbatore,641019,1,1,0
19-09-2025,Tamil Nadu,Coimbatore,641023,1,0,0
19-09-2025,Tamil Nadu,Coimbatore,641027,2,0,0
19-09-2025,Tamil Nadu,Coimbatore,641036,1,0,0
19-09-2025,Tamil Nadu,Coimbatore,641062,3,0,0
19-09-2025,Tamil Nadu,Coimbatore,641107,3,0,0
19-09-2025,Tamil Nadu,Coimbatore,641109,1,1,0
19-09-2025,Tamil Nadu,Coimbatore,641110,2,0,0
19-09-2025,Tamil Nadu,Coimbatore,641302,5,1,0
19-09-2025,Tamil Nadu,Coimbatore,641401,1,0,0
19-09-2025,Tamil Nadu,Coimbatore,641407,2,0,0
19-09-2025,Tamil Nadu,Coimbatore,641658,0,1,0
20-09-2025,Tamil Nadu,Coimbatore,641006,7,0,0
20-09-2025,Tamil Nadu,Coimbatore,641010,2,1,0
20-09-2025,Tamil Nadu,Coimbatore,641019,2,0,0
20-09-2025,Tamil Nadu,Coimbatore,641022,2,0,0
20-09-2025,Tamil Nadu,Coimbatore,641025,1,1,0
20-09-2025,Tamil Nadu,Coimbatore,641035,2,0,0
20-09-2025,Tamil Nadu,Coimbatore,641037,1,0,0
20-09-2025,Tamil Nadu,Coimbatore,641046,0,1,0
20-09-2025,Tamil Nadu,Coimbatore,641062,4,1,0
20-09-2025,Tamil Nadu,Coimbatore,641108,2,0,0
20-09-2025,Tamil Nadu,Coimbatore,641402,2,0,0
20-09-2025,Tamil Nadu,Coimbatore,642129,1,0,0
22-09-2025,Tamil Nadu,Coimbatore,641004,2,1,0
22-09-2025,Tamil Nadu,Coimbatore,641006,4,2,0
22-09-2025,Tamil Nadu,Coimbatore,641008,5,0,0
22-09-2025,Tamil Nadu,Coimbatore,641017,1,0,0
22-09-2025,Tamil Nadu,Coimbatore,641023,3,0,0
22-09-2025,Tamil Nadu,Coimbatore,641025,1,0,0
22-09-2025,Tamil Nadu,Coimbatore,641029,1,0,0
22-09-2025,Tamil Nadu,Coimbatore,641041,1,0,0
22-09-2025,Tamil Nadu,Coimbatore,641111,2,0,0
22-09-2025,Tamil Nadu,Coimbatore,641697,1,1,0
22-09-2025,Tamil Nadu,Coimbatore,642001,3,1,0
22-09-2025,Tamil Nadu,Coimbatore,642003,2,0,0
22-09-2025,Tamil Nadu,Coimbatore,642107,1,1,0
22-09-2025,Tamil Nadu,Coimbatore,642108,1,0,0
25-09-2025,Tamil Nadu,Coimbatore,641001,1,1,0
25-09-2025,Tamil Nadu,Coimbatore,641007,1,1,0
25-09-2025,Tamil Nadu,Coimbatore,641014,1,0,0
25-09-2025,Tamil Nadu,Coimbatore,641020,3,0,0
25-09-2025,Tamil Nadu,Coimbatore,641027,2,0,0
25-09-2025,Tamil Nadu,Coimbatore,641103,2,0,0
25-09-2025,Tamil Nadu,Coimbatore,641109,2,0,0
25-09-2025,Tamil Nadu,Coimbatore,641111,1,1,0
25-09-2025,Tamil Nadu,Coimbatore,641113,1,0,0
25-09-2025,Tamil Nadu,Coimbatore,641301,1,0,0
25-09-2025,Tamil Nadu,Coimbatore,641402,1,0,0
25-09-2025,Tamil Nadu,Coimbatore,641653,1,1,0
25-09-2025,Tamil Nadu,Coimbatore,641697,1,0,0
25-09-2025,Tamil Nadu,Coimbatore,642001,0,1,0
25-09-2025,Tamil Nadu,Coimbatore,642002,3,1,0
25-09-2025,Tamil Nadu,Coimbatore,642202,1,0,0
23-09-2025,Tamil Nadu,Coimbatore,638459,1,0,0
23-09-2025,Tamil Nadu,Coimbatore,641010,3,0,0
23-09-2025,Tamil Nadu,Coimbatore,641016,2,0,0
23-09-2025,Tamil Nadu,Coimbatore,641021,1,0,0
23-09-2025,Tamil Nadu,Coimbatore,641036,1,0,0
23-09-2025,Tamil Nadu,Coimbatore,641038,1,0,0
23-09-2025,Tamil Nadu,Coimbatore,641041,2,0,0
23-09-2025,Tamil Nadu,Coimbatore,641046,1,0,0
23-09-2025,Tamil Nadu,Coimbatore,641049,1,0,0
23-09-2025,Tamil Nadu,Coimbatore,641407,1,0,0
23-09-2025,Tamil Nadu,Coimbatore,641659,3,1,0
23-09-2025,Tamil Nadu,Coimbatore,642202,1,0,0
24-09-2025,Tamil Nadu,Coimbatore,638459,1,0,0
24-09-2025,Tamil Nadu,Coimbatore,641004,1,0,0
24-09-2025,Tamil Nadu,Coimbatore,641015,1,0,0
24-09-2025,Tamil Nadu,Coimbatore,641026,2,2,0
24-09-2025,Tamil Nadu,Coimbatore,641028,2,0,0
24-09-2025,Tamil Nadu,Coimbatore,641041,0,1,0
24-09-2025,Tamil Nadu,Coimbatore,641042,1,0,0
24-09-2025,Tamil Nadu,Coimbatore,641045,2,0,0
24-09-2025,Tamil Nadu,Coimbatore,641103,4,2,0
24-09-2025,Tamil Nadu,Coimbatore,641107,2,0,0
24-09-2025,Tamil Nadu,Coimbatore,641108,1,0,0
24-09-2025,Tamil Nadu,Coimbatore,641402,2,0,0
24-09-2025,Tamil Nadu,Coimbatore,641659,1,0,0
24-09-2025,Tamil Nadu,Coimbatore,642001,5,1,0
24-09-2025,Tamil Nadu,Coimbatore,642007,1,0,0
24-09-2025,Tamil Nadu,Coimbatore,642124,1,0,0
27-09-2025,Tamil Nadu,Coimbatore,641007,2,0,0
27-09-2025,Tamil Nadu,Coimbatore,641037,1,0,0
26-09-2025,Tamil Nadu,Coimbatore,641001,2,0,0
26-09-2025,Tamil Nadu,Coimbatore,641005,2,0,0
26-09-2025,Tamil Nadu,Coimbatore,641019,1,0,0
26-09-2025,Tamil Nadu,Coimbatore,641026,0,1,0
26-09-2025,Tamil Nadu,Coimbatore,641045,1,0,0
26-09-2025,Tamil Nadu,Coimbatore,641105,3,1,0
26-09-2025,Tamil Nadu,Coimbatore,641302,0,1,0
26-09-2025,Tamil Nadu,Coimbatore,641653,2,3,0
26-09-2025,Tamil Nadu,Coimbatore,642001,1,0,0
26-09-2025,Tamil Nadu,Coimbatore,642104,1,0,0
26-09-2025,Tamil Nadu,Coimbatore,642109,1,0,0
26-09-2025,Tamil Nadu,Coimbatore,642114,1,0,0
29-09-2025,Tamil Nadu,Coimbatore,641020,1,0,0
29-09-2025,Tamil Nadu,Coimbatore,641041,0,1,0
29-09-2025,Tamil Nadu,Coimbatore,641046,0,1,0
29-09-2025,Tamil Nadu,Coimbatore,641049,0,1,0
29-09-2025,Tamil Nadu,Coimbatore,642104,1,0,0
26-10-2025,Tamil Nadu,Coimbatore,641018,0,1,0
26-10-2025,Tamil Nadu,Coimbatore,641045,3,0,0
26-10-2025,Tamil Nadu,Coimbatore,641046,1,0,0
26-10-2025,Tamil Nadu,Coimbatore,641062,1,0,0
26-10-2025,Tamil Nadu,Coimbatore,641301,0,1,0
26-10-2025,Tamil Nadu,Coimbatore,641302,0,1,0
26-10-2025,Tamil Nadu,Coimbatore,641402,2,1,0
26-10-2025,Tamil Nadu,Coimbatore,642004,0,1,0
26-10-2025,Tamil Nadu,Coimbatore,642104,1,0,0
26-10-2025,Tamil Nadu,Coimbatore,642109,1,0,0
13-10-2025,Tamil Nadu,Coimbatore,641006,3,1,0
13-10-2025,Tamil Nadu,Coimbatore,641008,5,3,0
13-10-2025,Tamil Nadu,Coimbatore,641028,1,2,0
13-10-2025,Tamil Nadu,Coimbatore,641030,4,1,0
13-10-2025,Tamil Nadu,Coimbatore,641039,2,1,0
13-10-2025,Tamil Nadu,Coimbatore,641045,4,1,0
13-10-2025,Tamil Nadu,Coimbatore,641048,3,0,0
13-10-2025,Tamil Nadu,Coimbatore,641301,1,0,0
13-10-2025,Tamil Nadu,Coimbatore,641401,0,1,0
13-10-2025,Tamil Nadu,Coimbatore,641658,1,0,0
13-10-2025,Tamil Nadu,Coimbatore,641659,3,0,0
13-10-2025,Tamil Nadu,Coimbatore,642002,3,0,0
13-10-2025,Tamil Nadu,Coimbatore,642109,10,0,0
13-10-2025,Tamil Nadu,Coimbatore,642120,4,1,0
15-10-2025,Tamil Nadu,Coimbatore,641005,1,1,0
15-10-2025,Tamil Nadu,Coimbatore,641006,1,1,0
15-10-2025,Tamil Nadu,Coimbatore,641009,0,1,0
15-10-2025,Tamil Nadu,Coimbatore,641024,2,0,0
15-10-2025,Tamil Nadu,Coimbatore,641030,1,1,0
15-10-2025,Tamil Nadu,Coimbatore,641031,1,0,0
15-10-2025,Tamil Nadu,Coimbatore,641047,1,0,0
15-10-2025,Tamil Nadu,Coimbatore,641107,1,0,0
15-10-2025,Tamil Nadu,Coimbatore,641110,2,1,0
15-10-2025,Tamil Nadu,Coimbatore,641653,1,2,0
15-10-2025,Tamil Nadu,Coimbatore,642001,3,1,0
15-10-2025,Tamil Nadu,Coimbatore,642005,1,0,0
16-10-2025,Tamil Nadu,Coimbatore,641016,2,1,0
16-10-2025,Tamil Nadu,Coimbatore,641035,2,0,0
16-10-2025,Tamil Nadu,Coimbatore,641045,0,1,0
16-10-2025,Tamil Nadu,Coimbatore,641301,1,0,0
16-10-2025,Tamil Nadu,Coimbatore,641658,1,0,0
16-10-2025,Tamil Nadu,Coimbatore,642005,2,0,0
16-10-2025,Tamil Nadu,Coimbatore,642120,0,1,0
17-10-2025,Tamil Nadu,Coimbatore,641006,1,0,0
17-10-2025,Tamil Nadu,Coimbatore,641007,3,0,0
17-10-2025,Tamil Nadu,Coimbatore,641015,5,2,0
17-10-2025,Tamil Nadu,Coimbatore,641017,4,2,0
17-10-2025,Tamil Nadu,Coimbatore,641020,9,1,0
17-10-2025,Tamil Nadu,Coimbatore,641022,1,1,0
17-10-2025,Tamil Nadu,Coimbatore,641105,5,0,0
17-10-2025,Tamil Nadu,Coimbatore,641110,1,0,0
17-10-2025,Tamil Nadu,Coimbatore,641302,1,0,0
17-10-2025,Tamil Nadu,Coimbatore,641653,4,1,0
17-10-2025,Tamil Nadu,Coimbatore,642007,1,0,0
20-10-2025,Tamil Nadu,Coimbatore,641001,1,0,0
20-10-2025,Tamil Nadu,Coimbatore,641008,2,2,0
20-10-2025,Tamil Nadu,Coimbatore,641016,1,0,0
20-10-2025,Tamil Nadu,Coimbatore,641017,2,0,0
20-10-2025,Tamil Nadu,Coimbatore,641021,1,0,0
20-10-2025,Tamil Nadu,Coimbatore,641032,0,1,0
20-10-2025,Tamil Nadu,Coimbatore,641671,2,0,0
20-10-2025,Tamil Nadu,Coimbatore,642104,1,0,0
20-10-2025,Tamil Nadu,Coimbatore,642107,1,0,0
18-10-2025,Tamil Nadu,Coimbatore,641002,1,1,0
18-10-2025,Tamil Nadu,Coimbatore,641006,2,0,0
18-10-2025,Tamil Nadu,Coimbatore,641007,1,0,0
18-10-2025,Tamil Nadu,Coimbatore,641033,1,0,0
18-10-2025,Tamil Nadu,Coimbatore,641035,2,1,0
18-10-2025,Tamil Nadu,Coimbatore,641101,1,0,0
18-10-2025,Tamil Nadu,Coimbatore,641104,4,0,0
18-10-2025,Tamil Nadu,Coimbatore,641402,3,1,0
18-10-2025,Tamil Nadu,Coimbatore,641671,1,0,0
18-10-2025,Tamil Nadu,Coimbatore,641697,1,0,0
18-10-2025,Tamil Nadu,Coimbatore,642005,1,0,0
18-10-2025,Tamil Nadu,Coimbatore,642007,1,0,0
18-10-2025,Tamil Nadu,Coimbatore,642109,2,1,0
19-10-2025,Tamil Nadu,Coimbatore,641003,1,0,0
19-10-2025,Tamil Nadu,Coimbatore,641007,1,0,0
19-10-2025,Tamil Nadu,Coimbatore,641010,2,0,0
19-10-2025,Tamil Nadu,Coimbatore,641017,2,0,0
19-10-2025,Tamil Nadu,Coimbatore,641020,2,0,0
19-10-2025,Tamil Nadu,Coimbatore,641027,1,0,0
19-10-2025,Tamil Nadu,Coimbatore,641028,1,0,0
19-10-2025,Tamil Nadu,Coimbatore,641030,0,1,0
19-10-2025,Tamil Nadu,Coimbatore,641034,0,1,0
19-10-2025,Tamil Nadu,Coimbatore,641050,1,0,0
19-10-2025,Tamil Nadu,Coimbatore,641105,3,0,0
19-10-2025,Tamil Nadu,Coimbatore,642001,1,0,0
19-10-2025,Tamil Nadu,Coimbatore,642127,1,0,0
21-10-2025,Tamil Nadu,Coimbatore,641001,1,0,0
21-10-2025,Tamil Nadu,Coimbatore,641005,1,1,0
21-10-2025,Tamil Nadu,Coimbatore,641006,1,0,0
21-10-2025,Tamil Nadu,Coimbatore,641024,2,0,0
21-10-2025,Tamil Nadu,Coimbatore,641025,1,0,0
21-10-2025,Tamil Nadu,Coimbatore,641035,2,0,0
24-10-2025,Tamil Nadu,Coimbatore,641002,2,0,0
24-10-2025,Tamil Nadu,Coimbatore,641007,2,0,0
24-10-2025,Tamil Nadu,Coimbatore,641017,1,0,0
24-10-2025,Tamil Nadu,Coimbatore,641020,0,1,0
24-10-2025,Tamil Nadu,Coimbatore,641024,0,1,0
24-10-2025,Tamil Nadu,Coimbatore,641027,4,0,0
24-10-2025,Tamil Nadu,Coimbatore,641045,2,0,0
24-10-2025,Tamil Nadu,Coimbatore,641105,1,0,0
24-10-2025,Tamil Nadu,Coimbatore,641301,1,1,0
24-10-2025,Tamil Nadu,Coimbatore,641653,1,1,0
24-10-2025,Tamil Nadu,Coimbatore,642001,1,1,0
24-10-2025,Tamil Nadu,Coimbatore,642110,1,0,0
24-10-2025,Tamil Nadu,Coimbatore,642120,2,0,0
25-10-2025,Tamil Nadu,Coimbatore,641001,4,1,0
25-10-2025,Tamil Nadu,Coimbatore,641006,3,1,0
25-10-2025,Tamil Nadu,Coimbatore,641012,3,0,0
25-10-2025,Tamil Nadu,Coimbatore,641014,1,0,0
25-10-2025,Tamil Nadu,Coimbatore,641026,3,0,0
25-10-2025,Tamil Nadu,Coimbatore,641032,1,0,0
25-10-2025,Tamil Nadu,Coimbatore,641033,0,2,0
25-10-2025,Tamil Nadu,Coimbatore,641101,3,0,0
25-10-2025,Tamil Nadu,Coimbatore,641111,2,0,0
25-10-2025,Tamil Nadu,Coimbatore,641201,1,0,0
25-10-2025,Tamil Nadu,Coimbatore,641302,0,1,0
25-10-2025,Tamil Nadu,Coimbatore,641402,1,0,0
25-10-2025,Tamil Nadu,Coimbatore,641653,1,0,0
25-10-2025,Tamil Nadu,Coimbatore,641658,1,0,0
25-10-2025,Tamil Nadu,Coimbatore,642003,2,0,0
25-10-2025,Tamil Nadu,Coimbatore,642103,1,1,0
25-10-2025,Tamil Nadu,Coimbatore,642108,1,0,0
25-10-2025,Tamil Nadu,Coimbatore,642127,2,0,0
27-10-2025,Tamil Nadu,Coimbatore,641016,2,0,0
27-10-2025,Tamil Nadu,Coimbatore,641021,1,0,0
27-10-2025,Tamil Nadu,Coimbatore,641025,1,1,0
27-10-2025,Tamil Nadu,Coimbatore,641027,2,0,0
27-10-2025,Tamil Nadu,Coimbatore,641105,1,0,0
27-10-2025,Tamil Nadu,Coimbatore,641111,3,0,0
27-10-2025,Tamil Nadu,Coimbatore,641202,1,0,0
27-10-2025,Tamil Nadu,Coimbatore,641668,1,0,0
27-10-2025,Tamil Nadu,Coimbatore,641671,1,0,0
27-10-2025,Tamil Nadu,Coimbatore,642129,1,0,0
28-10-2025,Tamil Nadu,Coimbatore,641014,0,1,0
28-10-2025,Tamil Nadu,Coimbatore,641015,0,1,0
28-10-2025,Tamil Nadu,Coimbatore,641017,1,1,0
28-10-2025,Tamil Nadu,Coimbatore,641023,1,0,0
28-10-2025,Tamil Nadu,Coimbatore,641028,2,0,0
